name,ra,dec,e_pos_raw,field,cat,F,e_pos_1sig,e_pos_95,tract,patch,DP1_flag,obj_flag,dia_flag,objectId,n_obj_inner,n_obj_outer,r_inner,r_outer,area_inner_asec2,area_outer_asec2,area_inner_deg2,area_outer_deg2,N_deg2,N_asec2
4XMM J033325.4-274853,53.3561074558717,-27.81477712024244,0.6368936896324158,ECDFS,4XMMDR14,6.315256579128831e-15,0.6826298924248829,1.3379545891527704,5063,33,True,False,False,,0,45,2.730519569699532,20.0,23.42289912443048,1256.6370659774598,1.8073224633048212e-06,9.696273657233487e-05,472910.5581784189,0.03649001220512492
2CXO J033323.7-274439,53.349125,-27.744444444444447,1.34,ECDFS,CSC2.1,1.013e-15,0.6836734693877552,1.34,5063,33,True,True,False,6.112556911176123e+17,1,56,2.734693877551021,20.0,23.494572440732945,1256.6370659774598,1.8128528117849497e-06,9.696273657233487e-05,578035.3882345313,0.04460149600575088
2CXO J033123.6-275510,52.848625000000006,-27.919580555555555,1.34,ECDFS,CSC2.1,2.643e-15,0.6836734693877552,1.34,5063,26,True,True,False,6.112552100812728e+17,2,34,2.734693877551021,20.0,23.494572440732945,1256.6370659774598,1.8128528117849497e-06,9.696273657233487e-05,336311.49860918184,0.025949961312436876
2CXO J033315.1-283218,53.31312499999999,-28.538419444444447,1.34,ECDFS,CSC2.1,7.557e-15,0.6836734693877552,1.34,4849,77,True,True,True,6.097881179724321e+17,1,34,2.734693877551021,20.0,23.494572440732945,1256.6370659774598,1.8128528117849497e-06,9.696273657233487e-05,346821.23294071876,0.026760897603450528
2CXO J033215.7-280128,53.06575,-28.024541666666664,1.34,ECDFS,CSC2.1,1.963e-15,0.6836734693877552,1.34,5063,15,True,True,True,6.112544541670154e+17,1,43,2.734693877551021,20.0,23.494572440732945,1256.6370659774598,1.8128528117849497e-06,9.696273657233487e-05,441408.8419245512,0.0340593242225734
4XMM J033501.6-282205,53.75666793478785,-28.368163662495707,0.6394431591033936,ECDFS,4XMMDR14,1.5447983604116592e-14,0.6853624427689106,1.3433103878270647,4849,85,True,True,False,6.097886677282419e+17,1,8,2.7414497710756422,20.0,23.610793023192766,1256.6370659774598,1.8218204493204298e-06,9.696273657233487e-05,73575.07458672358,0.005677089088481759
4XMM J033208.7-275230,53.036402584369,-27.875165760979,0.6398414373397827,ECDFS,4XMMDR14,7.518654922017854e-15,0.6857893219075913,1.344147070938879,5063,25,True,True,False,6.112551413618007e+17,1,48,2.7431572876303654,20.0,23.640204309509848,1256.6370659774598,1.8240898386967477e-06,9.696273657233487e-05,494015.85594954895,0.03811850740351459
2CXO J033213.7-282813,53.05745833333333,-28.470458333333333,1.35,ECDFS,CSC2.1,5.699e-15,0.6887755102040817,1.35,4849,89,True,True,True,6.097889426061528e+17,1,41,2.7551020408163267,20.0,23.846528489607056,1256.6370659774598,1.8400099143215324e-06,9.696273657233487e-05,420509.39250100136,0.03244671238433653
2CXO J033239.8-274715,53.16616666666667,-27.787633333333336,1.35,ECDFS,CSC2.1,0.0,0.6887755102040817,1.35,5063,34,True,True,False,6.112557598370863e+17,1,56,2.7551020408163267,20.0,23.846528489607056,1256.6370659774598,1.8400099143215324e-06,9.696273657233487e-05,578200.4146888768,0.04461422952846273
4XMM J033249.1-280901,53.20496743547267,-28.150435879337262,0.6436817646026611,ECDFS,4XMMDR14,2.3117306205693202e-14,0.6899054282986722,1.3522146394653975,5063,14,True,False,False,,1,51,2.7596217131946887,20.0,23.924849765682506,1256.6370659774598,1.8460532226606875e-06,9.696273657233487e-05,525670.1373426439,0.04056096738754969
4XMM J033105.7-273023,52.77382951257595,-27.50659528852165,0.6442031264305115,ECDFS,4XMMDR14,9.584037190713164e-15,0.6904642298290583,1.3533098904649543,5063,56,True,True,True,6.112572716655579e+17,1,4,2.761856919316233,20.0,23.963609745430343,1256.6370659774598,1.8490439618387614e-06,9.696273657233487e-05,31541.199985636347,0.0024337345667929285
4XMM J033507.6-280944,53.78197875189383,-28.16223327487474,0.6449864506721497,ECDFS,4XMMDR14,1.8000951071536417e-14,0.6913038056507499,1.3549554590754698,5063,11,True,False,False,,1,21,2.765215222603,20.0,24.02192778540316,1256.6370659774598,1.853543810602096e-06,9.696273657233487e-05,210284.61518019537,0.01622566475155829
4XMM J033302.0-274324,53.258353340585,-27.723353169405,0.6450878381729126,ECDFS,4XMMDR14,5.113045352915383e-15,0.6914124739259513,1.3551684488948643,5063,34,True,False,False,,1,32,2.765649895703805,20.0,24.029466096931454,1256.6370659774598,1.854125470442242e-06,9.696273657233487e-05,325943.1469016911,0.025149934174513205
4XMM J033311.2-274331,53.29699378370731,-27.72541337104101,0.6452618837356567,ECDFS,4XMMDR14,3.0836778663461415e-15,0.691599017937467,1.3555340751574354,5063,33,True,False,True,,0,39,2.766396071749868,20.0,24.042435554167138,1256.6370659774598,1.8551262001672176e-06,9.696273657233487e-05,410061.8220496578,0.031640572689016815
4XMM J033149.9-274926,52.95797927828211,-27.823914326085603,0.6455922722816467,ECDFS,4XMMDR14,1.0405416051093972e-14,0.6919531321346696,1.3562281389839523,5063,35,True,False,False,,1,47,2.7678125285386783,20.0,24.067068619397386,1256.6370659774598,1.8570268996448604e-06,9.696273657233487e-05,483672.32796338707,0.03732039567618728
4XMM J033005.9-274610,52.52469180335752,-27.769693198953075,0.6462889909744263,ECDFS,4XMMDR14,1.5872674065408633e-14,0.6926998831451514,1.357691770964497,5063,37,True,True,False,6.112559659955145e+17,2,18,2.7707995325806056,20.0,24.119035483515656,1256.6370659774598,1.861036688542875e-06,9.696273657233487e-05,168240.94647678162,0.012981554512097352
2CXO J033151.1-274437,52.96295833333333,-27.743722222222225,1.36,ECDFS,CSC2.1,2.061e-16,0.6938775510204083,1.36,5063,35,True,True,False,6.112558285565664e+17,1,49,2.775510204081633,20.0,24.201125915355256,1256.6370659774598,1.8673708268021033e-06,9.696273657233487e-05,504756.45814796037,0.0389472575731451
2CXO J033317.8-281202,53.32416666666666,-28.200694444444444,1.37,ECDFS,CSC2.1,7.954e-15,0.6989795918367347,1.37,5063,3,True,True,False,6.11253629533312e+17,1,37,2.795918367346939,20.0,24.558335039585693,1256.6370659774598,1.8949332592272914e-06,9.696273657233487e-05,378677.0993480656,0.029218911986733462
2CXO J033234.5-274041,53.144,-27.677983333333334,1.37,ECDFS,CSC2.1,0.0,0.6989795918367347,1.37,5063,44,True,True,False,6.112564470318497e+17,2,50,2.795918367346939,20.0,24.558335039585693,1256.6370659774598,1.8949332592272914e-06,9.696273657233487e-05,504902.79913075414,0.03895854931564462
2CXO J033318.4-273551,53.327041666666666,-27.597741666666664,1.37,ECDFS,CSC2.1,3.071e-15,0.6989795918367347,1.37,5063,43,True,True,False,6.112563783123762e+17,1,27,2.795918367346939,20.0,24.558335039585693,1256.6370659774598,1.8949332592272914e-06,9.696273657233487e-05,273489.0161958252,0.021102547545974168
4XMM J033040.9-275104,52.670456398297226,-27.851272269110567,0.6541379690170288,ECDFS,4XMMDR14,1.8425035057238227e-14,0.7011125069850255,1.37418051369065,5063,37,True,True,False,6.112559659955108e+17,1,46,2.804450027940102,20.0,24.708448345530993,1256.6370659774598,1.9065160760440584e-06,9.696273657233487e-05,473404.05251811945,0.03652809047207713
4XMM J033006.3-280459,52.5265255597702,-28.08328327293785,0.655220091342926,ECDFS,4XMMDR14,2.2307344502408427e-14,0.7022723379881307,1.3764537824567362,5063,17,True,True,False,6.112545916059843e+17,1,33,2.809089351952523,20.0,24.790241993452153,1256.6370659774598,1.91282731430958e-06,9.696273657233487e-05,336665.23460987065,0.025977255756934464
2CXO J033121.8-275122,52.84104166666667,-27.856322222222225,1.38,ECDFS,CSC2.1,7.117e-15,0.7040816326530612,1.38,5063,26,True,True,False,6.11255210081274e+17,2,37,2.816326530612245,20.0,24.91815586229838,1256.6370659774598,1.9226972115970976e-06,9.696273657233487e-05,368265.84074899845,0.028415574131867165
2CXO J033240.4-280248,53.1685,-28.04676388888889,1.38,ECDFS,CSC2.1,3.759e-15,0.7040816326530612,1.38,5063,14,True,True,False,6.11254385447553e+17,1,46,2.816326530612245,20.0,24.91815586229838,1256.6370659774598,1.9226972115970976e-06,9.696273657233487e-05,473484.65239156946,0.03653430959811493
2CXO J033119.7-274701,52.832166666666666,-27.783561111111112,1.38,ECDFS,CSC2.1,4.894e-15,0.7040816326530612,1.38,5063,36,True,True,False,6.112558972760403e+17,2,51,2.816326530612245,20.0,24.91815586229838,1256.6370659774598,1.9226972115970976e-06,9.696273657233487e-05,515572.17704859783,0.03978180378461403
4XMM J033442.2-281539,53.675838992534416,-28.260931604633377,0.6571036577224731,ECDFS,4XMMDR14,2.904099893506415e-14,0.7042911658333045,1.380410685033277,5063,1,True,False,True,,1,38,2.817164663333218,20.0,24.932995058220214,1256.6370659774598,1.923842211282424e-06,9.696273657233487e-05,389314.2933611698,0.0300396831297199
4XMM J032947.2-282514,52.4467309963438,-28.42071912348693,0.6572689414024353,ECDFS,4XMMDR14,1.836387589031468e-14,0.7044683187593089,1.3807579047682454,4848,83,True,True,False,6.097816583416067e+17,1,8,2.817873275037236,20.0,24.945519339578247,1256.6370659774598,1.9248085910168404e-06,9.696273657233487e-05,73654.80444161217,0.005683241083457729
4XMM J033131.6-275121,52.88205985507765,-27.85602092668474,0.6608777642250061,ECDFS,4XMMDR14,5.760611358453715e-15,0.7083362960610997,1.3883391402797554,5063,26,True,True,False,6.112552100812778e+17,1,53,2.833345184244399,20.0,25.220222534483273,1256.6370659774598,1.946004825191611e-06,9.696273657233487e-05,547272.0335022827,0.04222778036283047
4XMM J033204.1-275647,53.01740246132322,-27.9465228344954,0.6612677574157715,ECDFS,4XMMDR14,2.6716492770661278e-15,0.7087542951937529,1.3891584185797556,5063,25,True,True,True,6.112551413617937e+17,2,36,2.8350171807750115,20.0,25.24998996150248,1256.6370659774598,1.9483016945603767e-06,9.696273657233487e-05,357840.3644008115,0.027611139228457683
4XMM J032942.2-281906,52.426163783953776,-28.318424537824413,0.6614208221435547,ECDFS,4XMMDR14,2.9297219625345e-14,0.70891835170799,1.3894799693476605,4848,93,True,True,False,6.09782345536375e+17,1,12,2.83567340683196,20.0,25.261683247888886,1256.6370659774598,1.949203954312414e-06,9.696273657233487e-05,115772.98198376308,0.008933100461710116
2CXO J033205.8-275450,53.02483333333333,-27.913738888888886,1.39,ECDFS,CSC2.1,0.0,0.7091836734693877,1.39,5063,25,True,True,False,6.112551413617974e+17,2,48,2.836734693877551,20.0,25.280588383493303,1256.6370659774598,1.9506626839115206e-06,9.696273657233487e-05,484148.9940954212,0.037357175470325715
4XMM J033235.5-280040,53.14796778049072,-28.01138559407812,0.6618613004684448,ECDFS,4XMMDR14,4.799084120686104e-15,0.7093904613809697,1.3904053043067006,5063,24,True,False,False,,1,40,2.837561845523879,20.0,25.295338544239613,1256.6370659774598,1.951800813598736e-06,9.696273657233487e-05,410479.0642103954,0.03167276730018483
4XMM J033205.3-283730,53.02231274960994,-28.62502760219428,0.6619852781295776,ECDFS,4XMMDR14,1.0195233295562291e-14,0.709523342046707,1.3906657504115456,4849,79,True,True,True,6.09788255411386e+17,1,34,2.838093368186828,20.0,25.30480595123774,1256.6370659774598,1.952531323397974e-06,9.696273657233487e-05,347331.1094690983,0.02680023992817117
2CXO J033319.0-274144,53.32925,-27.69575833333333,1.4,ECDFS,CSC2.1,1.237e-16,0.7142857142857143,1.4,5063,33,True,True,True,6.112556911176141e+17,1,32,2.857142857142857,20.0,25.64566228156232,1256.6370659774598,1.9788319661699323e-06,9.696273657233487e-05,326371.084959461,0.025182954086378172
2CXO J033223.9-275206,53.09979166666666,-27.868472222222223,1.4,ECDFS,CSC2.1,0.0,0.7142857142857143,1.4,5063,24,True,False,True,,1,56,2.857142857142857,20.0,25.64566228156232,1256.6370659774598,1.9788319661699323e-06,9.696273657233487e-05,579045.4733151728,0.044679434669380624
2CXO J033132.8-280116,52.88679166666667,-28.021275,1.4,ECDFS,CSC2.1,0.0,0.7142857142857143,1.4,5063,16,True,True,True,6.112545228865107e+17,1,30,2.857142857142857,20.0,25.64566228156232,1256.6370659774598,1.9788319661699323e-06,9.696273657233487e-05,305314.8859298184,0.023558247371127966
2CXO J033136.9-275810,52.904,-27.969641666666664,1.4,ECDFS,CSC2.1,0.0,0.7142857142857143,1.4,5063,25,True,True,False,6.11255141361793e+17,3,48,2.857142857142857,20.0,25.64566228156232,1256.6370659774598,1.9788319661699323e-06,9.696273657233487e-05,473764.47816695954,0.0365559010931296
2CXO J033139.1-281812,52.91291666666667,-28.303508333333333,1.4,ECDFS,CSC2.1,2.102e-14,0.7142857142857143,1.4,4848,90,True,True,True,6.097821393779551e+17,1,20,2.857142857142857,20.0,25.64566228156232,1256.6370659774598,1.9788319661699323e-06,9.696273657233487e-05,200033.89078160515,0.015434713794876945
2CXO J033128.3-273928,52.868125,-27.65779722222222,1.4,ECDFS,CSC2.1,1.677e-16,0.7142857142857143,1.4,5063,46,True,False,False,,0,20,2.857142857142857,20.0,25.64566228156232,1256.6370659774598,1.9788319661699323e-06,9.696273657233487e-05,210561.99029642646,0.016247067152502046
4XMM J032955.9-280938,52.483323351927744,-28.160634980136045,0.6665469408035278,ECDFS,4XMMDR14,3.4174784313209534e-14,0.7144125839266107,1.400248664496157,5063,18,True,True,True,6.112546603254482e+17,2,26,2.8576503357064427,20.0,25.654773547858323,1256.6370659774598,1.979534995976723e-06,9.696273657233487e-05,252676.25855616276,0.019496624888592808
4XMM J033247.2-283926,53.19703504570102,-28.65730063834046,0.6684101819992065,ECDFS,4XMMDR14,1.5623546429028093e-14,0.7164096270087958,1.4041628689372398,4849,78,True,True,False,6.097881866919081e+17,1,42,2.8656385080351834,20.0,25.798387285989854,1256.6370659774598,1.9906163029313162e-06,9.696273657233487e-05,431705.640388958,0.03331062040038256
4XMM J033230.1-280803,53.1256209812225,-28.13440762991058,0.6700141429901123,ECDFS,4XMMDR14,1.8164364055852502e-14,0.7181287706217709,1.407532390418671,5063,14,True,True,True,6.112543854475485e+17,1,41,2.872515082487084,20.0,25.922353928720874,1256.6370659774598,2.000181630302537e-06,9.696273657233487e-05,421218.65849562554,0.03250143969873655
4XMM J033344.4-280540,53.43510262061249,-28.094631823641443,0.6710771918296814,ECDFS,4XMMDR14,1.1120178027370935e-14,0.719268158445532,1.409765590553243,5063,13,True,True,False,6.112543167280751e+17,1,39,2.877072633782128,20.0,26.004681787695223,1256.6370659774598,2.0065340885567304e-06,9.696273657233487e-05,400184.49565200054,0.03087843330648153
2CXO J033242.1-275753,53.17583333333333,-27.964691666666667,1.41,ECDFS,CSC2.1,2.296e-16,0.7193877551020408,1.41,5063,24,True,True,False,6.112550726423163e+17,1,36,2.877551020408163,20.0,26.01331819972173,1256.6370659774598,2.0072004783735905e-06,9.696273657233487e-05,368593.569577307,0.02844086185010085
2CXO J033253.8-283139,53.22454166666667,-28.52773055555556,1.41,ECDFS,CSC2.1,2.084e-14,0.7193877551020408,1.41,4849,78,True,True,False,6.097881866919164e+17,1,39,2.877551020408163,20.0,26.01331819972173,1256.6370659774598,2.0072004783735905e-06,9.696273657233487e-05,400187.3041125047,0.03087865000868092
4XMM J033223.9-281547,53.099696300239,-28.26313784919353,0.6717076897621155,ECDFS,4XMMDR14,1.4968844170909143e-14,0.7199439332927282,1.4110901092537471,5063,4,True,False,False,,1,50,2.879775733170913,20.0,26.05356209906175,1256.6370659774598,2.010305717520197e-06,9.696273657233487e-05,516047.87322319933,0.03981850873635798
4XMM J033211.4-284323,53.04773236630384,-28.72323557814423,0.672301173210144,ECDFS,4XMMDR14,2.3790739750407727e-14,0.7205800355950096,1.4123368697662189,4849,69,True,True,False,6.097875682166058e+17,1,12,2.8823201423800384,20.0,26.09962296320313,1256.6370659774598,2.013859796543452e-06,9.696273657233487e-05,115851.81808916993,0.008939183494534719
4XMM J033156.4-275215,52.985157273711046,-27.87101738554465,0.6727672815322876,ECDFS,4XMMDR14,4.7963698036066274e-15,0.7210796157902332,1.413316046948857,5063,25,True,False,False,,1,38,2.8843184631609327,20.0,26.13583060125241,1256.6370659774598,2.0166535957756493e-06,9.696273657233487e-05,389694.8545958947,0.03006904742252274
4XMM J033259.9-283547,53.249702865696335,-28.59652683758792,0.6756905317306519,ECDFS,4XMMDR14,1.2761498333221063e-14,0.7242127885644714,1.419457065586364,4849,78,True,False,False,,1,46,2.8968511542578854,20.0,26.36346386669338,1256.6370659774598,2.0342178909485636e-06,9.696273657233487e-05,474040.89545562083,0.03657722958762507
4XMM J033351.7-275659,53.46565736745066,-27.949982868316003,0.6756994724273682,ECDFS,4XMMDR14,2.2630717964747602e-14,0.724222371304789,1.4194758477573863,5063,22,True,True,False,6.112549352033659e+17,2,40,2.896889485219156,20.0,26.364146469705783,1256.6370659774598,2.0342705609340885e-06,9.696273657233487e-05,400301.42270956165,0.030887455455984696
2CXO J033202.8-280124,53.01183333333333,-28.023625,1.42,ECDFS,CSC2.1,3.423e-16,0.7244897959183674,1.42,5063,15,True,True,False,6.11254454167033e+17,1,56,2.897959183673469,20.0,26.383615494755233,1256.6370659774598,2.0357728005212375e-06,9.696273657233487e-05,579392.8070027557,0.04470623510823733
4XMM J033400.2-280544,53.50085288194989,-28.095754790136315,0.6759761571884155,ECDFS,4XMMDR14,1.8796497968124812e-14,0.7245189251751506,1.4200570933432952,5063,12,True,True,True,6.112542480085974e+17,1,30,2.8980757007006024,20.0,26.38575233896798,1256.6370659774598,2.0359376804759247e-06,9.696273657233487e-05,305498.5561352062,0.023572419454877022
4XMM J033222.9-273936,53.095619735823455,-27.66002127902508,0.6766746640205383,ECDFS,4XMMDR14,2.3403173049127944e-15,0.7252675927336959,1.421524481758044,5063,44,True,True,True,6.112564470318511e+17,1,46,2.901070370934784,20.0,26.440301223176647,1256.6370659774598,2.040146699319186e-06,9.696273657233487e-05,474070.5037673278,0.03657951417957777
2CXO J033229.0-274624,53.121,-27.77338888888889,1.43,ECDFS,CSC2.1,4.645e-17,0.7295918367346939,1.43,5063,34,True,True,False,6.112557598370874e+17,1,44,2.9183673469387754,20.0,26.756524488270976,1256.6370659774598,2.0645466426135016e-06,9.696273657233487e-05,453117.1778075478,0.03496274520119968
2CXO J033315.9-280333,53.31641666666667,-28.059322222222224,1.43,ECDFS,CSC2.1,9.002e-16,0.7295918367346939,1.43,5063,13,True,True,True,6.112543167280781e+17,6,34,2.9183673469387754,20.0,26.756524488270976,1256.6370659774598,2.0645466426135016e-06,9.696273657233487e-05,295053.04601421714,0.022766438735664907
2CXO J033242.7-282948,53.17825,-28.49683333333333,1.43,ECDFS,CSC2.1,1.106e-14,0.7295918367346939,1.43,4849,88,True,True,False,6.097888738866747e+17,3,43,2.9183673469387754,20.0,26.756524488270976,1256.6370659774598,2.0645466426135016e-06,9.696273657233487e-05,421504.3514488817,0.032523483908092725
2CXO J033316.9-275338,53.32058333333333,-27.894011111111112,1.43,ECDFS,CSC2.1,0.0,0.7295918367346939,1.43,5063,23,True,True,True,6.112550039228445e+17,9,34,2.9183673469387754,20.0,26.756524488270976,1256.6370659774598,2.0645466426135016e-06,9.696273657233487e-05,263440.219655551,0.020327177442557954
2CXO J033324.0-283041,53.35016666666666,-28.511388888888888,1.43,ECDFS,CSC2.1,8.773e-15,0.7295918367346939,1.43,4849,77,True,True,False,6.097881179724333e+17,1,29,2.9183673469387754,20.0,26.756524488270976,1256.6370659774598,2.0645466426135016e-06,9.696273657233487e-05,295053.04601421714,0.022766438735664907
2CXO J033223.9-281549,53.099916666666665,-28.263697222222223,1.43,ECDFS,CSC2.1,2.345e-14,0.7295918367346939,1.43,5063,4,True,True,False,6.112536982527849e+17,2,53,2.9183673469387754,20.0,26.756524488270976,1256.6370659774598,2.0645466426135016e-06,9.696273657233487e-05,537418.0480973241,0.04146744198281822
4XMM J033202.3-282100,53.009583415761824,-28.35026200256832,0.6810556650161743,ECDFS,4XMMDR14,1.7734263764532937e-13,0.7299631993742489,1.4307278707735278,4849,89,True,False,True,,0,12,2.919852797496996,20.0,26.783769251983465,1256.6370659774598,2.0666488620357616e-06,9.696273657233487e-05,126454.10669229976,0.009757261318850291
4XMM J033306.4-281407,53.27697245409029,-28.235289179990943,0.6818267107009888,ECDFS,4XMMDR14,1.409352625244718e-14,0.7307896148992377,1.4323476452025057,5063,3,True,True,True,6.112536295333097e+17,2,35,2.92315845959695,20.0,26.844461563303778,1256.6370659774598,2.0713319107487486e-06,9.696273657233487e-05,347765.9553854095,0.026833792853812467
4XMM J033423.8-273602,53.599376785301104,-27.600709976182834,0.6837059259414673,ECDFS,4XMMDR14,1.2230491684521451e-14,0.7328037791441235,1.436295407122482,5063,42,True,True,False,6.112563095928849e+17,1,21,2.931215116576494,20.0,26.992645773779234,1256.6370659774598,2.0827658776064226e-06,9.696273657233487e-05,210792.64520800704,0.016264864599383262
4XMM J033017.8-280231,52.574171775571976,-28.04210532486577,0.6843909025192261,ECDFS,4XMMDR14,3.628528548590623e-14,0.7335379448223216,1.4377343718517503,5063,17,True,True,True,6.11254591605986e+17,1,36,2.9341517792892864,20.0,27.046749482110247,1256.6370659774598,2.0869405464591243e-06,9.696273657233487e-05,368903.36066802905,0.02846476548364422
4XMM J033028.9-274640,52.62061075956097,-27.7779690082046,0.6846058368682861,ECDFS,4XMMDR14,1.0879063322671422e-14,0.7337683138995563,1.4381858952431303,5063,37,True,True,True,6.112559659955142e+17,1,26,2.9350732555982253,20.0,27.06372552224483,1256.6370659774598,2.0882504260991384e-06,9.696273657233487e-05,263506.0385092996,0.020332256057816325
2CXO J033209.2-280453,53.03858333333333,-28.081463888888887,1.44,ECDFS,CSC2.1,1.673e-15,0.7346938775510204,1.44,5063,15,True,False,True,,1,23,2.938775510204082,20.0,27.132045180268964,1256.6370659774598,2.0935220046503834e-06,9.696273657233487e-05,231898.1990127481,0.017893379553452788
2CXO J033226.1-273712,53.109125,-27.620077777777777,1.44,ECDFS,CSC2.1,9.216e-16,0.7346938775510204,1.44,5063,44,True,True,False,6.112564470318537e+17,1,42,2.938775510204082,20.0,27.132045180268964,1256.6370659774598,2.0935220046503834e-06,9.696273657233487e-05,432173.91634193965,0.033346752804162015
4XMM J033248.6-283726,53.20261078533555,-28.624033831952623,0.6860427260398865,ECDFS,4XMMDR14,1.2288597297670147e-14,0.7353083880384635,1.4412044405553883,4849,78,True,True,False,6.097881866919096e+17,2,47,2.941233552153854,20.0,27.17745311978978,1256.6370659774598,2.0970257036874834e-06,9.696273657233487e-05,474354.7440687788,0.03660144630160331
4XMM J033456.6-280150,53.73615428895224,-28.030761400325243,0.6882933974266052,ECDFS,4XMMDR14,1.957383365634724e-14,0.7377206832010774,1.4459325390741118,5063,11,True,True,False,6.112541792891219e+17,1,27,2.9508827328043097,20.0,27.356087360296844,1256.6370659774598,2.1108092098994482e-06,9.696273657233487e-05,274111.4569095923,0.021150575378826572
4XMM J033327.7-283730,53.36557404546679,-28.62526860021664,0.6887766718864441,ECDFS,4XMMDR14,1.2682232142984062e-14,0.7382386622577106,1.4469477780251128,4849,77,True,True,True,6.09788117972429e+17,4,30,2.9529546490308425,20.0,27.394491199342557,1256.6370659774598,2.1137724690850743e-06,9.696273657233487e-05,274120.0206646133,0.021151236162393006
4XMM J033219.0-283110,53.07917586545313,-28.519540036614547,0.689440906047821,ECDFS,4XMMDR14,2.311675732834337e-14,0.7389505959783719,1.4483431681176089,4849,78,True,True,False,6.09788186691917e+17,3,53,2.9558023839134875,20.0,27.44737809360798,1256.6370659774598,2.117853247963579e-06,9.696273657233487e-05,527176.5671216976,0.040677204253217414
4XMM J033225.1-275847,53.10466822048075,-27.97983069988516,0.689749002456665,ECDFS,4XMMDR14,1.7684975594958567e-14,0.739280817209716,1.448990401731043,5063,24,True,False,True,,1,22,2.957123268838864,20.0,27.471892445270854,1256.6370659774598,2.119744787443739e-06,9.696273657233487e-05,221418.57405372764,0.017084766516491334
2CXO J033254.3-282608,53.22645833333333,-28.43562777777778,1.45,ECDFS,CSC2.1,8.279e-15,0.7397959183673469,1.45,4849,88,True,True,True,6.097888738866879e+17,3,61,2.959183673469388,20.0,27.510207249141036,1256.6370659774598,2.122701176631253e-06,9.696273657233487e-05,611556.0771145334,0.04718796891315845
4XMM J033128.8-281410,52.87008652463712,-28.236305977563973,0.6909537315368652,ECDFS,4XMMDR14,1.9373569656627905e-14,0.7405720595250431,1.4515212366690844,5063,6,True,True,True,6.112538356917402e+17,1,38,2.9622882381001725,20.0,27.56796139966882,1256.6370659774598,2.127157515406545e-06,9.696273657233487e-05,390148.9332161875,0.030104084353100892
4XMM J033326.1-281959,53.35901379274825,-28.33327090886448,0.69273442029953,ECDFS,4XMMDR14,1.121879383825502e-14,0.7424806219716291,1.455262019064393,4849,97,True,True,True,6.097894923619648e+17,1,41,2.9699224878865165,20.0,27.710239610167385,1256.6370659774598,2.138135772389459e-06,9.696273657233487e-05,421831.4621159262,0.032548723928698016
2CXO J033251.8-280242,53.21604166666666,-28.04508333333333,1.46,ECDFS,CSC2.1,1.426e-15,0.7448979591836735,1.46,5063,14,True,True,False,6.112543854475533e+17,1,42,2.979591836734694,20.0,27.890951338103505,1256.6370659774598,2.1520795785573696e-06,9.696273657233487e-05,432440.8384037552,0.03336734864226507
2CXO J033303.1-280347,53.263125,-28.063094444444445,1.46,ECDFS,CSC2.1,3.745e-16,0.7448979591836735,1.46,5063,14,True,True,False,6.112543854475528e+17,1,42,2.979591836734694,20.0,27.890951338103505,1256.6370659774598,2.1520795785573696e-06,9.696273657233487e-05,432440.8384037552,0.03336734864226507
2CXO J033248.3-275626,53.20129166666667,-27.94073055555556,1.46,ECDFS,CSC2.1,2.253e-16,0.7448979591836735,1.46,5063,24,True,True,True,6.112550726423181e+17,1,36,2.979591836734694,20.0,27.890951338103505,1256.6370659774598,2.1520795785573696e-06,9.696273657233487e-05,369156.8132714983,0.028484322011689694
2CXO J033249.2-280345,53.20529166666667,-28.06280277777778,1.46,ECDFS,CSC2.1,5.571e-16,0.7448979591836735,1.46,5063,14,True,True,False,6.112543854475519e+17,1,39,2.979591836734694,20.0,27.890951338103505,1256.6370659774598,2.1520795785573696e-06,9.696273657233487e-05,400798.82583762676,0.03092583532697738
2CXO J033338.0-273818,53.408625,-27.638577777777776,1.46,ECDFS,CSC2.1,5.055e-15,0.7448979591836735,1.46,5063,43,True,True,False,6.112563783123743e+17,3,34,2.979591836734694,20.0,27.890951338103505,1256.6370659774598,2.1520795785573696e-06,9.696273657233487e-05,326967.4631833271,0.02522897092463944
4XMM J033000.2-282720,52.50090201859911,-28.45570944701866,0.6959814429283142,ECDFS,4XMMDR14,2.0514079191315086e-14,0.7459608177152349,1.4620832027218604,4848,83,True,False,False,,0,7,2.98384327086094,20.0,27.970608141811926,1256.6370659774598,2.1582259368682045e-06,9.696273657233487e-05,73836.14928318904,0.00569723374098681
4XMM J033413.8-283549,53.55754634411237,-28.59699753960488,0.696790337562561,ECDFS,4XMMDR14,1.6988704347920165e-14,0.7468278001742347,1.4637824883414998,4849,76,True,False,False,,0,15,2.9873112006969387,20.0,28.035663176733255,1256.6370659774598,2.1632456154886773e-06,9.696273657233487e-05,158228.69773454976,0.012209004454826373
4XMM J032950.1-282026,52.458759972728245,-28.340763642243,0.6978214979171753,ECDFS,4XMMDR14,2.0248314133784577e-14,0.7479330095575297,1.4659486987327583,4848,93,True,True,False,6.09782345536383e+17,1,23,2.991732038230119,20.0,28.118703317111848,1256.6370659774598,2.1696530337277664e-06,9.696273657233487e-05,232084.44307057373,0.017907750236926985
