objectId,field_X,name_X,cat_X,F_X,ra_MIL,dec_MIL,RA_MIL,DEC_MIL,NAME_MIL,TYPE_MIL,RMAG_MIL,BMAG_MIL,COMMENT_MIL,R_MIL,B_MIL,Z_MIL,CITE_MIL,ZCITE_MIL,XNAME_MIL,RNAME_MIL,LOBE1_MIL,LOBE2_MIL,_dist_arcsec,otype_consolidated,F_opt,g_psfMag,i_psfMag,r_psfMag,u_psfMag,y_psfMag,z_psfMag,g_psfFlux,g_psfFluxErr,i_psfFlux,i_psfFluxErr,r_psfFlux,r_psfFluxErr,u_psfFlux,u_psfFluxErr,y_psfFlux,y_psfFluxErr,z_psfFlux,z_psfFluxErr,refExtendedness,near_bright_flag
609788736447725196,ECDFS,4XMM J033355.6-282650,4XMMDR14,2.3807800688031323e-14,53.48205442747085,-28.44765806297228,53.482052,-28.4476615,SVA1_COADD-2940710225    ,QX  ,20.62,20.66,jG ,-,-,1.549,OzDES2,OzDES2,4XMM J033355.6-282650 ,                      ,                      ,                      ,0.0003461952487265,QSO,2.36119956649986e-13,19.839977,19.446138,19.630526,20.130701,19.484005,19.44637,42073.574,31.969646,60470.695,62.93075,51025.805,37.219936,32189.922,142.85567,58398.03,472.12433,60457.76,115.571014,0.0,False
609788805167200384,ECDFS,2CXO J033309.9-282754,CSC2.1,8.753e-15,53.29168369262152,-28.465049874604503,53.291679,-28.4650433,SVA1_COADD-2940707547    ,QX  ,20.51,20.72,jG ,-,-,0.693,OzDES2,OzDES2,4XMM J033310.0-282754 ,                      ,LSXPS J033309.9-282751,2RXP J033309.9-282751 ,0.0008861621795613,QSO,7.656788888171821e-14,21.152887,20.615683,20.898838,21.64706,20.327492,20.405293,12555.816,16.858767,20593.332,35.204536,15865.912,21.035076,7964.8223,100.3834,26853.66,376.73145,24996.738,65.19497,1.0,False
609788117972433468,ECDFS,2CXO J033318.1-283041,CSC2.1,1.313e-14,53.325767153218735,-28.511610137097293,53.325698,-28.511583,SVA1_COADD-2940700344    ,QX  ,21.61,21.83,n  ,-,-,1.011,OzDES2,OzDES2,4XMM J033318.1-283041 ,                      ,                      ,                      ,0.0004116750990491,QSO,3.506431301269489e-14,22.031115,21.619833,21.707214,22.271843,21.05038,21.294823,5591.8325,18.36894,8167.086,39.224464,7535.5317,23.027098,4479.8467,121.467476,13799.012,426.17084,11017.192,81.82952,1.0,False
609788805167202599,ECDFS,2CXO J033317.2-282544,CSC2.1,9.905e-15,53.32191241179603,-28.428898771580123,53.3219032,-28.4289158,WCDFS J033317.26-282544.1,AX  ,18.4,20.0,dN ,1,1,0.338,RLAGN ,RLAGN ,4XMM J033317.2-282543 ,                      ,                      ,                      ,0.0003554205329954,AGN,1.7691224633136612e-13,21.597042,19.28458,19.809982,23.363459,18.694927,18.955553,8340.334,14.202315,70172.61,38.91918,43252.07,21.320082,1639.142,86.00872,120789.516,378.2931,95012.12,70.54924,1.0,False
609788805167206829,ECDFS,4XMM J033332.8-282219,4XMMDR14,9.495782117433309e-14,53.386763023177686,-28.372324774492547,53.3867593,-28.3723262,SWIRE3J033332.82-282220.4,QX  ,18.9,20.19,pG ,1,1,0.857,ATLAS ,ATLAS ,4XMM J033332.8-282219 ,                      ,LSXPS J033332.7-282219,2RXP J033333.3-282221 ,0.0003104384341482,QSO,3.772722913149207e-13,19.317272,19.013878,19.038229,19.893322,18.88195,18.832293,68091.28,22.721214,90042.836,42.07164,88045.78,25.62148,40056.32,107.3166,101676.24,343.10132,106434.57,69.319305,1.0,False
609788736447728725,ECDFS,4XMM J033426.7-282328,4XMMDR14,2.037045459071276e-14,53.61152045778931,-28.39145034413651,53.6115208,-28.3914389,SVA1_COADD-2939934365    ,QX  ,19.48,20.71,jG ,-,-,2.345,OzDES2,OzDES2,4XMM J033426.7-282328 ,                      ,                      ,                      ,0.0011454340375074,QSO,1.3550129306228456e-13,20.625872,19.964634,20.153454,21.213177,19.61168,19.78325,20400.984,39.733524,37509.95,92.73212,31522.334,42.555523,11877.614,206.5418,51919.242,852.3992,44330.188,176.11446,0.0,False
609788667728240148,ECDFS,4XMM J033443.3-282038,4XMMDR14,6.281540771476551e-14,53.68093449017279,-28.343979374794227,53.680928,-28.343977,WCDFS J033443.42-282038.3,QX  ,20.72,22.08,d  ,1,1,0.569,RLAGN ,RLAGN ,4XMM J033443.3-282038 ,                      ,                      ,                      ,0.0086657716836508,QSO,4.9456776184821885e-14,22.476812,20.574802,21.432095,23.070227,20.167404,20.544077,3709.1533,36.949387,21383.512,101.33492,9708.724,41.552563,2147.3823,142.69604,31119.922,1562.9016,21997.303,465.39154,1.0,False
611253560813832654,ECDFS,4XMM J033402.3-281418,4XMMDR14,2.328121148555823e-13,53.510007323322455,-28.23844137844848,53.5099167,-28.2384723,TGS323Z069               ,NX  ,15.69,18.04,p  ,1,1,0.061,2dF   ,RLAGN ,4XMM J033402.3-281418 ,                      ,LSXPS J033402.2-281417,                      ,0.0005009562995262,AGN,1.868577532490328e-12,18.081654,16.905647,17.290182,19.598999,16.40167,16.659426,212490.05,35.938503,627684.3,90.02171,440481.3,50.188595,52529.125,132.34308,998463.3,559.3947,787462.1,125.620865,1.0,False
609788805167204402,ECDFS,2CXO J033310.1-282433,CSC2.1,4.962e-14,53.29239715530908,-28.40923746229925,53.2923958,-28.4092384,SVA1_COADD-2940714984    ,QX  ,20.44,21.28,jG ,-,-,1.476,OzDES2,OzDES2,4XMM J033310.1-282432 ,                      ,                      ,                      ,0.0008853771039743,QSO,7.013644196200509e-14,21.316732,20.786713,20.959934,21.09457,20.860441,20.723625,10797.093,13.189986,17591.975,27.484827,14997.764,15.880926,13248.671,89.87531,16437.041,334.98096,18644.47,53.87645,0.0,False
609788873886683123,ECDFS,4XMM J033246.0-282231,4XMMDR14,1.006570315379568e-13,53.19178746815689,-28.37560897613632,53.191784,-28.3756049,ATLAS S470               ,QX  ,20.19,20.43,pG ,-,1,0.839,ATLAS ,ATLAS ,4XMM J033246.0-282231 ,                      ,LSXPS J033245.9-282231,                      ,0.0001643808691787,QSO,2.848510414141383e-13,19.63268,19.357924,19.351841,20.201696,19.296705,19.01219,50924.58,19.246202,65588.92,33.229485,65957.47,20.787148,30152.389,91.05481,69393.39,333.1369,90182.875,56.272366,1.0,False
609789492361967387,ECDFS,4XMM J033334.8-281737,4XMMDR14,6.31968639203638e-14,53.39519920284507,-28.293988802782188,53.3951912,-28.2939781,J033334.84-281738.3      ,X   ,20.38,20.39,jG ,-,-,1.2,MQ    ,MQ    ,4XMM J033334.8-281737 ,                      ,LSXPS J033334.7-281738,                      ,0.0003448956494387,X-ray Obj,7.278178569523003e-14,21.226282,20.871233,20.771862,21.074207,20.833769,20.904417,11735.104,12.5457945,16274.479,25.794832,17834.26,16.05587,13499.4795,79.419205,16845.83,304.5524,15784.598,50.08583,1.0,False
611253698252787138,ECDFS,2CXO J033304.3-281338,CSC2.1,7.858e-14,53.268084884960885,-28.227336947778056,53.2680814,-28.2273275,SWIRE3J033304.36-281338.6,QX  ,18.64,19.54,pG ,1,1,1.361,ATLAS ,ATLAS ,4XMM J033304.3-281337 ,                      ,LSXPS J033304.2-281339,2RXP J033304.6-281341 ,0.000223149287735,QSO,2.6758051461102273e-13,19.965239,19.257572,19.270254,20.071598,19.283594,19.19749,37489.086,15.363817,71940.086,29.750832,71104.73,20.521366,33990.74,81.90804,70236.42,285.13306,76033.24,48.271614,0.0,False
611254316728070820,ECDFS,4XMM J033351.1-280919,4XMMDR14,7.758288166092621e-15,53.46337719636156,-28.15541947908076,53.463377,-28.155418,WCDFS J033351.21-280919.5,AX  ,22.49,23.66,d  ,-,-,0.374,RLAGN ,RLAGN ,4XMM J033351.1-280919 ,                      ,                      ,                      ,0.000341225448244,AGN,1.5838473981884802e-14,23.679909,22.038208,22.530996,26.256275,21.27453,21.592882,1224.7195,10.033868,5555.4185,24.84109,3528.5896,13.243001,114.15363,77.49785,11225.029,347.59406,8372.352,50.78506,1.0,False
611253629533312428,ECDFS,4XMM J033334.4-281127,4XMMDR14,8.033679753068675e-15,53.39322815960879,-28.191055536394764,53.3932297,-28.1910672,WCDFS J033334.38-281127.7,AX  ,20.11,21.27,dN ,1,1,0.338,RLAGN ,RLAGN ,4XMM J033334.4-281127 ,                      ,                      ,                      ,0.000617752106776,AGN,8.457835101253904e-14,21.65186,20.299593,20.6645,22.35492,19.784372,19.872797,7929.696,11.086947,27552.602,25.513016,19687.945,15.594489,4149.8457,68.3081,44284.438,281.22766,40820.758,48.92681,1.0,False
611254316728074260,ECDFS,4XMM J033319.8-280627,4XMMDR14,6.580816231169631e-15,53.33244118558585,-28.107701458855168,53.33242,-28.10761,SVA1_COADD-2940122596    ,QX  ,21.62,22.39,n  ,n,n,0.662,OzDES2,OzDES2,4XMM J033319.8-280627 ,                      ,                      ,                      ,2.18831650128914e-05,QSO,3.718486567216387e-14,22.37821,21.146683,21.72742,22.957184,20.625496,20.868616,4061.7778,9.699141,12627.781,21.693064,7396.5947,12.8815,2383.015,61.255455,20408.041,283.53357,16313.7295,43.778595,1.0,False
611253492094349101,ECDFS,4XMM J033512.1-281438,4XMMDR14,3.4296733340691624e-14,53.80089457815719,-28.24394751670657,53.800895,-28.24394,WCDFS J033512.22-281438.1,QX  ,20.94,22.44,d  ,1,1,0.625,RLAGN ,RLAGN ,4XMM J033512.1-281438 ,                      ,                      ,                      ,0.0072500903942124,QSO,2.9708314508174635e-14,23.030529,20.82772,21.896866,24.808449,19.9908,,2227.3484,62.34473,16939.94,236.28044,6327.818,150.46904,433.13217,232.16896,36616.75,1499.1421,,,1.0,False
611254179289121959,ECDFS,4XMM J033456.6-280150,4XMMDR14,1.957383365634724e-14,53.73622793639273,-28.030999537175745,53.736228,-28.0309981,SVA1_COADD-2939979046    ,QX  ,20.83,21.4,jG ,1,-,1.818,OzDES2,OzDES2,4XMM J033456.6-280150 ,                      ,                      ,                      ,0.000771672237695,QSO,3.3151346244482705e-14,21.964249,21.405258,21.85684,22.1874,,21.340895,5947.032,38.84809,9951.69,98.54888,6565.4414,45.64826,4842.1655,185.52502,,,10559.466,119.88448,1.0,False
611254179289120917,ECDFS,4XMM J033512.4-280317,4XMMDR14,1.6507877625081792e-14,53.80202316976764,-28.055001863767703,53.80194,-28.054993,SVA1_COADD-2939976068    ,AX  ,22.58,23.65,n  ,n,n,0.6,OzDES2,OzDES2,4XMM J033512.4-280317 ,                      ,                      ,                      ,0.0102427267877556,AGN,1.0346885471047833e-14,23.898613,22.13738,23.067436,,,21.891497,1001.2779,61.19123,5070.464,163.99635,2152.9072,77.456795,,,,,6359.18,189.07726,1.0,False
611254866483884320,ECDFS,4XMM J033514.6-275935,4XMMDR14,1.889401856540809e-14,53.81118984831533,-27.99385819893036,53.8111676,-27.9938958,J033514.68-275938.0      ,X   ,20.66,20.85,jmG,-,-,,MQ    ,      ,4XMM J033514.6-275935 ,                      ,                      ,                      ,0.003705916908943,X-ray Obj,9.918426298576472e-14,22.325142,19.60359,20.991478,,,19.026,4265.2354,85.13604,52307.48,299.68042,14568.302,93.40801,,,,,89043.13,550.7675,0.0,False
611254935203361883,ECDFS,4XMM J033430.3-275957,4XMMDR14,1.6412356025554027e-14,53.62629176215261,-27.99973049204856,53.62625,-27.99969,SVA1_COADD-2939982720    ,QX  ,21.22,21.09,g  ,-,-,2.465,OzDES2,OzDES2,4XMM J033430.3-275957 ,                      ,                      ,                      ,0.001014584039055,QSO,6.776393801528278e-14,20.962023,21.121605,21.057508,21.605642,20.698252,20.916426,14968.946,22.493467,12922.836,41.8626,13708.716,22.763504,8274.526,138.49883,19085.328,494.745,15610.969,70.48037,1.0,False
611254866483884866,ECDFS,4XMM J033437.5-275826,4XMMDR14,1.472062760316667e-13,53.65665436665749,-27.974154540486232,53.6566559,-27.9741556,SVA1_COADD-2939985895    ,QX  ,18.76,19.32,pG ,1,1,1.648,OzDES2,OzDES2,4XMM J033437.5-275826 ,                      ,LSXPS J033437.4-275825,                      ,0.000803562571446,QSO,9.384844157763588e-13,18.27316,17.98167,18.204865,18.526026,18.106441,18.024231,178129.33,71.15181,232986.89,96.164185,189694.11,54.42366,141120.27,315.13724,207693.86,718.95514,224030.56,129.0177,0.0,False
611254866483883545,ECDFS,4XMM J033451.4-280040,4XMMDR14,1.6993335924075752e-14,53.71468000189333,-28.01148429865261,53.7146784,-28.0114807,SVA1_COADD-2939981369    ,QX  ,20.77,21.03,jG ,-,-,1.749,OzDES2,OzDES2,4XMM J033451.4-280040 ,                      ,                      ,                      ,0.0001420621638996,QSO,6.05548848384309e-14,21.243734,20.93179,21.215687,21.530806,20.95175,21.012283,11547.985,41.53413,15391.607,73.377,11850.192,38.01511,8864.986,168.5002,15111.227,982.37634,14291.8,106.04615,0.0,False
611254935203364459,ECDFS,4XMM J033430.4-275753,4XMMDR14,4.253259477607222e-15,53.62721143719091,-27.9651317941268,53.62717,-27.96511,SVA1_COADD-2939987113    ,ARX ,22.1,23.17,n  ,n,n,0.686,OzDES2,OzDES2,4XMM J033430.4-275753 ,VLAJ033430.54-275754.0,RACS J033430.5-275754 ,NVSS J033430.7-275751 ,0.0005515626620342,AGN,4.264717470834448e-14,23.4376,20.76378,21.871962,25.500988,19.899954,20.304144,1530.9484,18.236776,17967.516,41.508625,6474.633,19.734602,228.87854,113.97183,39812.44,582.8145,27437.355,82.04222,1.0,False
611254935203365047,ECDFS,4XMM J033404.0-275630,4XMMDR14,9.198050714099781e-14,53.517134805192455,-27.94168271793466,53.5171359,-27.9416789,SVA1_COADD-2939989351    ,QX  ,20.55,21.71,jG ,-,-,0.985,OzDES2,OzDES2,4XMM J033404.0-275630 ,                      ,LSXPS J033403.9-275631,                      ,0.000509809685314,QSO,8.02141030730987e-14,20.950005,20.971352,20.827179,20.946268,20.563381,20.792967,15135.557,15.844766,14840.859,30.430992,16948.4,17.489208,15187.736,118.99206,21609.625,371.57437,17490.934,58.388203,1.0,False
611254935203365848,ECDFS,4XMM J033351.7-275659,4XMMDR14,2.2630717964747602e-14,53.465923267359614,-27.95015911441784,53.46588,-27.95014,SVA1_COADD-2939988445    ,QX  ,21.77,22.19,g  ,n,n,1.38,OzDES2,OzDES2,4XMM J033351.7-275659 ,                      ,LSXPS J033351.8-275659,                      ,0.0002708186506871,QSO,4.258133938782891e-14,21.825298,21.387777,21.48956,21.594557,21.36739,21.35817,6758.9727,12.149466,10113.205,26.712805,9208.2295,15.062605,8359.4375,96.00976,10304.91,357.33987,10392.797,52.34282,1.0,False
611255553678649782,ECDFS,4XMM J033455.0-274803,4XMMDR14,7.418754331559378e-14,53.72956967069758,-27.800959106643653,53.7295852,-27.8010081,WCDFS J033455.09-274803.5,AX  ,17.99,18.65,dG ,1,1,0.31,RLAGN ,RLAGN ,4XMM J033455.0-274803 ,                      ,                      ,                      ,0.0031876142161959,AGN,2.6085178866155173e-13,19.980728,19.287495,19.375248,20.343227,19.128744,19.010437,36957.996,126.57301,69984.54,154.35484,64550.703,109.632034,26467.258,277.55865,81003.28,1238.9335,90328.63,433.0278,1.0,False
611254866483888736,ECDFS,4XMM J033518.3-275304,4XMMDR14,2.7693684612238936e-14,53.82631619270175,-27.88446263805166,53.8263142,-27.8844659,SWIRE3J033518.32-275304.0,QX  ,18.6,19.08,jG ,-,-,2.545,ATLAS ,ATLAS ,4XMM J033518.3-275304 ,                      ,                      ,                      ,0.0039329405506269,QSO,1.7175036788998398e-13,,19.175985,19.166403,,,19.077438,,,77554.234,350.79742,78241.81,198.70554,,,,,84922.92,539.67346,0.0,False
611255553678650014,ECDFS,4XMM J033452.4-274740,4XMMDR14,1.5621732084455074e-14,53.71872997279188,-27.794794980564244,53.7187389,-27.7947906,SVA1_COADD-2940004848    ,QX  ,22.14,22.21,jN ,-,-,0.948,OzDES2,OzDES2,4XMM J033452.4-274740 ,                      ,                      ,                      ,0.0060984647116476,QSO,3.976136922041538e-14,22.110146,21.285135,21.679525,22.041826,20.9449,20.941502,5199.267,91.02009,11115.93,117.88242,7730.1777,75.499146,5536.9346,250.63611,15206.878,1179.6172,15254.543,519.6428,1.0,False
611255553678651990,ECDFS,4XMM J033455.4-274409,4XMMDR14,1.2159776291886975e-14,53.73086461680287,-27.73622911108558,53.7308694,-27.7362305,QLS 43                   ,QX  ,19.46,21.0,jG ,-,-,3.499,QLSV  ,QLSV  ,4XMM J033455.4-274409 ,                      ,                      ,                      ,0.006375967201605,QSO,1.601538652195953e-13,20.200922,19.077316,,21.725935,,18.984512,30173.902,170.964,84932.37,330.63123,,,7406.725,265.82553,,,92511.336,593.76556,0.0,False
611254385447549787,ECDFS,2CXO J033227.3-280551,CSC2.1,5.361e-14,53.11402928979548,-28.097684467898368,53.1140265,-28.09769,SWIRE3J033227.35-280551.6,KX  ,19.32,20.37,jG ,-,-,0.24,ATLAS ,ATLAS ,CXOG J033227.3-280551 ,                      ,4XMM J033227.2-280551 ,LSXPS J033227.3-280552,0.000598959804516,QSO,1.8587502757186562e-13,20.471704,19.460442,19.736492,21.481176,19.16401,19.295887,23513.568,12.533434,59679.28,27.273872,46281.05,17.25048,9279.603,68.98264,78414.48,293.76834,69445.65,48.733303,1.0,False
611254385447551657,ECDFS,2CXO J033249.8-280514,CSC2.1,1.327e-14,53.20767631813493,-28.08739735205855,53.20763,-28.08736,SVA1_COADD-2940123694    ,QX  ,21.43,21.74,j  ,-,-,1.522,OzDES2,OzDES2,CXOG J033249.8-280514 ,                      ,4XMM J033249.8-280513 ,LSXPS J033249.8-280511,0.0001910490560233,QSO,2.942659840010295e-14,22.151192,21.74003,21.935154,22.096434,21.72864,21.808132,5006.3726,9.723463,7311.1865,19.640514,6108.551,11.884065,5265.3433,64.654175,7388.298,270.6487,6866.689,41.019157,1.0,False
611254385447545105,ECDFS,4XMM J033244.1-281028,4XMMDR14,2.97180357579363e-14,53.184123477496215,-28.17463229407233,53.184116,-28.1746207,Boutsia 39               ,QX  ,20.75,20.31,jG ,-,-,1.15,0224  ,0224  ,4XMM J033244.1-281028 ,                      ,LSXPS J033244.4-281025,                      ,0.0004160547905619,QSO,1.0546346606119667e-13,20.655643,20.497438,20.455233,20.753595,20.456501,20.632334,19849.184,12.222737,22962.775,22.93079,23873.008,15.182184,18136.852,74.74603,23845.129,270.04807,20279.941,43.631443,1.0,False
611254385447546808,ECDFS,4XMM J033246.6-280847,4XMMDR14,1.1521091426800606e-14,53.19485898267087,-28.14636143378883,53.1948589,-28.14636,Boutsia 8                ,QX  ,18.82,20.75,pG ,1,-,3.188,0224  ,ATLAS ,4XMM J033246.6-280847 ,                      ,                      ,                      ,0.0003616831050404,QSO,4.1218454537418263e-13,19.388123,18.614412,18.798502,20.7721,18.643427,18.669348,63789.777,18.071386,130087.32,35.135605,109799.266,23.58873,17830.357,71.49416,126657.07,294.28262,123669.06,52.396667,0.0,False
611254454167030708,ECDFS,2CXO J033202.5-280321,CSC2.1,1.004e-14,53.01071759948217,-28.05587343583509,53.0107286,-28.0558765,ECDF-S 279               ,KX  ,22.91,23.97,n  ,n,n,1.014,1874  ,1874  ,CXO J033202.5-280321  ,                      ,4XMM J033202.4-280320 ,                      ,0.0007719970507559,QSO,1.438844503145711e-14,23.570232,22.32933,22.84364,23.67875,21.290699,21.860828,1354.8994,9.538103,4248.813,20.399342,2645.7212,11.660121,1226.0272,60.113777,11059.121,267.60196,6541.3657,44.027313,1.0,False
611254454167022547,ECDFS,4XMM J033203.9-281014,4XMMDR14,1.4138212322612528e-14,53.01627412295405,-28.17105372121553,53.0162726,-28.1710506,SVA1_COADD-2940113564    ,QX  ,21.16,21.45,gG ,n,n,1.503,OzDES2,OzDES2,4XMM J033203.9-281014 ,                      ,                      ,                      ,0.000377616393439,QSO,4.8792704078160186e-14,21.596252,21.135168,21.366966,21.759125,21.114758,21.156487,8346.391,10.622658,12762.421,21.356874,10308.921,13.30432,7183.729,62.36694,13004.599,283.7605,12514.258,42.26601,0.0,False
611254385447553809,ECDFS,4XMM J033231.9-280310,4XMMDR14,7.203699442515089e-14,53.13337171833823,-28.052795315152725,53.1333748,-28.0528016,ECDF-S 484               ,QR2X,20.02,20.18,jG ,-,-,1.952,1874  ,1874  ,CXOG J033232.0-280310 ,VLAJ033232.01-280309.4,VLAJ033232.00-280302.2,VLAJ033232.15-280317.0,0.0004546501435193,QSO,1.7902718956994008e-13,20.14005,19.879578,20.09593,20.115896,19.687952,19.70163,31913.867,14.436324,40566.637,25.990173,33237.484,16.812065,32631.816,77.462265,48397.098,286.96085,47791.2,46.87925,0.0,False
611254385447555416,ECDFS,2CXO J033227.1-280124,CSC2.1,2.127e-14,53.11308527695925,-28.02346502570528,53.113078,-28.0234765,ECDF-S 259               ,KX  ,19.78,20.79,jmN,-,1,0.525,1874  ,1874  ,CXOG J033227.1-280124 ,                      ,4XMM J033227.1-280124 ,LSXPS J033227.2-280121,0.0002277390056146,QSO,1.0453424010502703e-13,21.110254,20.129734,20.473858,21.58296,19.639793,19.945168,13058.651,11.355384,32218.596,24.425112,23466.947,14.921827,8449.209,66.93686,50592.133,274.79584,38188.535,45.61785,1.0,False
611254385447553215,ECDFS,2CXO J033232.3-280328,CSC2.1,2.796e-14,53.13455581765899,-28.05790961272986,53.1345123,-28.0579699,ECDF-S 483               ,QX  ,21.96,23.42,n  ,n,n,1.22,1874  ,1874  ,CXOG J033232.3-280328 ,                      ,4XMM J033232.3-280328 ,                      ,0.000471875552377,QSO,1.5435229900684935e-14,23.045141,22.51615,22.481632,23.177567,21.86027,22.17569,2197.5737,9.263542,3577.1765,20.013582,3692.726,12.210772,1945.2416,58.27091,6544.7407,269.14627,4894.682,42.66927,1.0,False
