name,ra,dec,e_pos_raw,field,cat,F,e_pos_1sig,e_pos_95,tract,patch,DP1_flag,obj_flag,dia_flag,objectId
4XMM J023912.5-341818,39.802283541222,-34.305043884585,0.5084541440010071,Fornax_dSph,4XMMDR14,9.244033761113962e-14,0.5449669281897181,1.0681351792518476,4016,83,True,False,False,
4XMM J023915.3-343527,39.813861155175,-34.590946784649,0.514924943447113,Fornax_dSph,4XMMDR14,1.0564850860469989e-13,0.5519024045521039,1.0817287129221236,4016,72,True,False,False,
4XMM J024038.9-343856,40.162092131782,-34.649103592166,0.5483513474464417,Fornax_dSph,4XMMDR14,3.1867135883226205e-13,0.5877292041226598,1.1519492400804132,4016,61,True,False,False,
4XMM J023908.2-341821,39.78434592659901,-34.305891147856,0.5607069134712219,Fornax_dSph,4XMMDR14,6.625518818477452e-14,0.6009720401620814,1.1779051987176794,4016,83,True,False,False,
4XMM J023941.4-343337,39.922795445116,-34.56034523476399,0.5687023401260376,Fornax_dSph,4XMMDR14,3.466516556769293e-14,0.6095416292883575,1.1947015934051808,4016,72,True,False,False,
4XMM J023949.4-343234,39.955929157806,-34.543021823669,0.5694883465766907,Fornax_dSph,4XMMDR14,6.052266570940115e-14,0.6103840799321443,1.196352796667003,4016,72,True,False,False,
4XMM J023952.6-343426,39.96937477172,-34.573948424928,0.5976518988609314,Fornax_dSph,4XMMDR14,3.921461002058188e-14,0.6405700952421558,1.2555173866746254,4016,72,True,False,False,
4XMM J024019.6-343252,40.081674027144,-34.548028317508,0.5996308326721191,Fornax_dSph,4XMMDR14,1.5018846219851462e-14,0.6426911389840505,1.259674632408739,4016,71,True,False,True,
4XMM J024014.8-341302,40.061787056471,-34.217451533687,0.607290506362915,Fornax_dSph,4XMMDR14,1.1971099025259724e-13,0.6509008642689336,1.2757656939671098,4016,91,True,False,True,
4XMM J024043.3-342517,40.18078302133,-34.421523433003,0.6184960603713989,Fornax_dSph,4XMMDR14,1.9205704667141048e-14,0.6629111043637715,1.2993057645529922,4016,81,True,False,False,
4XMM J023958.0-342817,39.99176291624801,-34.47154112882,0.6213050484657288,Fornax_dSph,4XMMDR14,2.0070147529593213e-14,0.6659218097167511,1.305206747044832,4016,72,True,False,False,
4XMM J023940.4-342003,39.918568757109,-34.334278123505,0.6569758653640747,Fornax_dSph,4XMMDR14,3.3164768674376344e-14,0.7041541965316984,1.380142225202129,4016,82,True,False,False,
4XMM J023943.3-343336,39.93049352085,-34.560212773427,0.6687170267105103,Fornax_dSph,4XMMDR14,3.989765738924776e-14,0.7167385066564954,1.404807473046731,4016,72,True,False,False,
4XMM J023943.9-342616,39.932959414819,-34.437817375062,0.6790348887443542,Fornax_dSph,4XMMDR14,4.673024865827456e-14,0.727797308407668,1.4264827244790292,4016,82,True,False,False,
4XMM J024008.8-343137,40.036837031135,-34.52696587485501,0.6895056366920471,Fornax_dSph,4XMMDR14,1.228012188599992e-14,0.7390199750182712,1.4484791510358117,4016,71,True,False,False,
4XMM J024003.4-342105,40.014432470939,-34.351440744654006,0.6927491426467896,Fornax_dSph,4XMMDR14,1.7792389537065783e-14,0.7424964015506854,1.4552929470393434,4016,81,True,False,False,
4XMM J023913.1-341709,39.804717240869,-34.285948671167,0.6980051398277283,Fornax_dSph,4XMMDR14,2.7669118962702667e-14,0.7481298390436529,1.4663344845255597,4016,93,True,False,True,
4XMM J024025.9-343327,40.107945282359,-34.557685247021,0.6991848945617676,Fornax_dSph,4XMMDR14,1.13172859823288e-14,0.7493943135710263,1.4688128545992114,4016,71,True,False,True,
4XMM J023935.0-343207,39.89597276918,-34.535307059753,0.7071958184242249,Fornax_dSph,4XMMDR14,2.6255570051533963e-14,0.7579805127805196,1.4856418050498184,4016,72,True,False,False,
4XMM J023921.4-343425,39.839451179834,-34.573810934934,0.7121781706809998,Fornax_dSph,4XMMDR14,2.4924351048772476e-14,0.7633206545348336,1.4961084828882738,4016,72,True,False,False,
4XMM J024032.1-343637,40.134100198108,-34.610537127678,0.7337209582328796,Fornax_dSph,4XMMDR14,4.5645060539438453e-14,0.7864104589848656,1.5413644996103366,4016,71,True,False,False,
4XMM J024012.3-342900,40.05142398712,-34.483515064912,0.7337879538536072,Fornax_dSph,4XMMDR14,7.762551282916152e-15,0.786482265652312,1.5415052406785317,4016,71,True,False,False,
4XMM J023923.4-343315,39.847832505011006,-34.554413291648,0.738845944404602,Fornax_dSph,4XMMDR14,8.039138202787371e-14,0.7919034773897128,1.552130815683837,4016,72,True,False,False,
4XMM J023925.5-341736,39.85664648512101,-34.293381167056,0.7412697076797485,Fornax_dSph,4XMMDR14,1.0679725129963435e-14,0.7945012944048752,1.5572225370335553,4016,82,True,False,False,
4XMM J024045.5-343350,40.189775148898,-34.564154058994,0.7429441809654236,Fornax_dSph,4XMMDR14,1.6971750136447923e-14,0.7962960138964883,1.560740187237117,4016,71,True,False,False,
4XMM J024037.5-342404,40.156345171479,-34.401128564466,0.754596471786499,Fornax_dSph,4XMMDR14,1.5541057278426786e-14,0.8087850715825284,1.5852187403017557,4016,81,True,False,False,
4XMM J024011.2-343051,40.046826530285,-34.514228603201,0.7611210346221924,Fornax_dSph,4XMMDR14,1.5411385004531625e-14,0.8157781721566906,1.5989252174271136,4016,71,True,False,False,
4XMM J024020.4-342427,40.085272781337,-34.407541731128,0.7637814879417419,Fornax_dSph,4XMMDR14,6.721181872507403e-15,0.8186296762505272,1.604514165451033,4016,81,True,False,False,
4XMM J023949.3-341420,39.955726726158,-34.239087415031,0.7726960778236389,Fornax_dSph,4XMMDR14,1.1360580716174993e-13,0.8281844349663868,1.623241492534118,4016,92,True,False,False,
4XMM J023903.4-343152,39.764179255886,-34.531247752945,0.7813059091567993,Fornax_dSph,4XMMDR14,8.381241257656227e-14,0.8374125500072875,1.6413285980142835,4016,73,True,False,True,
4XMM J023938.4-343013,39.910378065867,-34.503699370322,0.7822916507720947,Fornax_dSph,4XMMDR14,7.575174042456344e-15,0.8384690790697692,1.6433993949767476,4016,72,True,False,True,
4XMM J023941.4-342445,39.922832626518,-34.412761034575,0.7995911836624146,Fornax_dSph,4XMMDR14,8.125305001039067e-15,0.8570109149650745,1.6797413933315462,4016,82,True,False,False,
4XMM J023920.3-342715,39.834852804602,-34.454310267613,0.8004465699195862,Fornax_dSph,4XMMDR14,1.1652600915158361e-14,0.8579277276737257,1.6815383462405025,4016,82,True,False,False,
4XMM J024033.3-342514,40.138810177569,-34.420667206168,0.8096181154251099,Fornax_dSph,4XMMDR14,2.011674958828525e-14,0.8677578943463128,1.700805472918773,4016,81,True,False,False,
4XMM J023903.5-343637,39.764928068206,-34.610547955164,0.8140237331390381,Fornax_dSph,4XMMDR14,9.454259207106188e-14,0.8724798854652069,1.7100605755118057,4016,73,True,False,True,
4XMM J023937.9-343657,39.90805550315,-34.615844479305,0.8276284337043762,Fornax_dSph,4XMMDR14,1.5645487970493768e-14,0.8870615580968663,1.7386406538698578,4016,72,True,False,False,
4XMM J023939.0-343221,39.912882727851,-34.53923326708801,0.8308284282684326,Fornax_dSph,4XMMDR14,1.0244848250447712e-14,0.8904913486264014,1.7453630433077467,4016,72,True,False,True,
4XMM J024058.4-342357,40.243708191806,-34.399219990687,0.8377166986465454,Fornax_dSph,4XMMDR14,2.5245703490499493e-14,0.8978742750766832,1.759833579150299,4016,80,True,False,True,
4XMM J024029.4-342512,40.122770725507,-34.420121645333,0.8423506021499634,Fornax_dSph,4XMMDR14,2.5170676700163493e-14,0.902840945498353,1.7695682531767718,4016,81,True,False,False,
4XMM J023932.4-342949,39.88527653141299,-34.497014050648,0.8522521257400513,Fornax_dSph,4XMMDR14,1.0959725423205502e-14,0.9134535109754032,1.7903688815117904,4016,72,True,False,False,
4XMM J024058.0-343009,40.241725922714,-34.502662203261,0.8728048205375671,Fornax_dSph,4XMMDR14,2.133194879419542e-14,0.9354821227626656,1.8335449606148249,4016,70,True,False,False,
4XMM J023913.2-341731,39.805367532148,-34.292219110622,0.9019883275032043,Fornax_dSph,4XMMDR14,2.6006786310529998e-14,0.9667613370881076,1.8948522206926908,4016,83,True,False,False,
4XMM J024004.6-342855,40.019482410401,-34.48202321294599,0.906416654586792,Fornax_dSph,4XMMDR14,2.362698117664916e-14,0.9715076683674084,1.90415503000012,4016,71,True,False,True,
4XMM J023944.6-341827,39.936048223434,-34.307653033624,0.9072058796882628,Fornax_dSph,4XMMDR14,2.2895632601199065e-14,0.9723535687977094,1.9058129948435103,4016,82,True,False,False,
4XMM J023918.9-342643,39.828929265311,-34.44555391274,0.9096001386642456,Fornax_dSph,4XMMDR14,1.9845356843853183e-14,0.9749197627698236,1.9108427350288544,4016,82,True,False,True,
4XMM J024026.9-343023,40.11243022307001,-34.506446186926,0.9217082262039183,Fornax_dSph,4XMMDR14,7.26506765717002e-15,0.9878973485572544,1.936278803172219,4016,71,True,False,False,
4XMM J023943.6-343040,39.931942440013,-34.511185651647,0.9225277304649352,Fornax_dSph,4XMMDR14,1.4225772659469046e-14,0.9887757025347644,1.9380003769681384,4016,72,True,False,True,
4XMM J024018.9-342724,40.07878448190501,-34.456813826356,0.9317156076431274,Fornax_dSph,4XMMDR14,7.876982045958419e-15,0.9986233736796648,1.9573018124121435,4016,71,True,False,False,
4XMM J023855.4-342959,39.73105894778901,-34.499732799904,0.943844735622406,Fornax_dSph,4XMMDR14,1.2405156654508864e-14,1.0116235108493097,1.9827820812646468,4016,73,True,False,False,
4XMM J023905.1-341854,39.77158734322901,-34.315214460057,0.9740629196166992,Fornax_dSph,4XMMDR14,1.0238092315660412e-14,1.044011703769238,2.0462629393877063,4016,83,True,False,False,
4XMM J023914.4-343358,39.810271840739,-34.566246213844,0.9887983798980712,Fornax_dSph,4XMMDR14,4.2461646449377256e-14,1.0598053375113303,2.077218461522208,4016,72,True,False,False,
4XMM J024021.4-342349,40.089499373634,-34.396984203492,1.0026108026504517,Fornax_dSph,4XMMDR14,7.376433007976173e-15,1.074609649143035,2.1062349123203488,4016,81,True,False,False,
4XMM J023938.7-342022,39.911279584843,-34.339612938633,1.0443216562271118,Fornax_dSph,4XMMDR14,1.1169537178306288e-14,1.1193158158918668,2.193858999148059,4016,82,True,False,False,
4XMM J023918.0-343159,39.825045803950005,-34.533295449434,1.0574766397476196,Fornax_dSph,4XMMDR14,1.9418860508317592e-14,1.1334154766855515,2.221494334303681,4016,72,True,False,True,
4XMM J023939.4-342258,39.91433147051901,-34.383007845415,1.0677896738052368,Fornax_dSph,4XMMDR14,4.721268897887746e-15,1.1444691037569523,2.243159443363627,4016,82,True,False,False,
4XMM J023856.4-343211,39.735042410766,-34.536603053752,1.090855598449707,Fornax_dSph,4XMMDR14,2.1258670279862563e-14,1.1691914238474888,2.291615190741078,4016,73,True,False,False,
4XMM J024013.0-343030,40.054485682735,-34.508440229991,1.1099729537963867,Fornax_dSph,4XMMDR14,5.293326574859567e-15,1.1896816225041658,2.331775980108165,4016,71,True,False,True,
4XMM J023955.5-342554,39.981326784308,-34.43169280111,1.1124013662338257,Fornax_dSph,4XMMDR14,4.805306424716634e-15,1.1922844225442932,2.3368774681868145,4016,82,True,False,False,
4XMM J023934.9-343325,39.895507370535,-34.557078713917,1.1127656698226929,Fornax_dSph,4XMMDR14,1.1173391178216294e-14,1.1926748872697672,2.3376427790487435,4016,72,True,False,False,
4XMM J024011.0-342514,40.046219276968,-34.420824843713,1.12752103805542,Fornax_dSph,4XMMDR14,8.355260893691454e-15,1.2084898585803,2.368640122817388,4016,81,True,False,False,
4XMM J023931.5-343321,39.881263171682,-34.556061990779,1.1399589776992798,Fornax_dSph,4XMMDR14,1.7953190271772536e-14,1.2218209836005145,2.394769127857008,4016,72,True,False,True,
4XMM J023943.5-341422,39.931371728034,-34.23953739969,1.1405348777770996,Fornax_dSph,4XMMDR14,6.030949123349978e-14,1.2224382398468376,2.395978950099802,4016,92,True,False,True,
4XMM J024053.0-342815,40.221020896882,-34.470920501686,1.142975091934204,Fornax_dSph,4XMMDR14,1.9639090768669605e-14,1.2250536891041843,2.4011052306442013,4016,70,True,False,False,
4XMM J023954.5-342206,39.97743055905,-34.368488599729,1.1453824043273926,Fornax_dSph,4XMMDR14,6.774132443139111e-15,1.2276338738771624,2.406162392799238,4016,82,True,False,False,
4XMM J023948.5-341718,39.95247143611999,-34.28833514726699,1.1468573808670044,Fornax_dSph,4XMMDR14,2.5659628163031932e-14,1.2292147704898224,2.409260950160052,4016,92,True,False,True,
4XMM J024047.3-342908,40.19738747759101,-34.48557036115,1.1525429487228394,Fornax_dSph,4XMMDR14,1.3058160611568572e-14,1.2353086267125823,2.4212049083566614,4016,71,True,False,False,
4XMM J023903.6-342443,39.765370476487,-34.412198853865,1.1562210321426392,Fornax_dSph,4XMMDR14,2.72784622852313e-14,1.2392508383093666,2.4289316430863583,4016,83,True,False,False,
4XMM J024001.6-341751,40.006838713882,-34.297654528821,1.1666381359100342,Fornax_dSph,4XMMDR14,1.47812924416622e-14,1.2504160084780644,2.4508153766170064,4016,82,True,False,False,
4XMM J024018.8-343443,40.0787367664,-34.578747012913,1.167626976966858,Fornax_dSph,4XMMDR14,7.878405061309806e-15,1.2514758595571895,2.452892684732092,4016,71,True,False,False,
4XMM J024045.9-342130,40.191423520787005,-34.358397969798,1.1797795295715332,Fornax_dSph,4XMMDR14,8.995882076095248e-15,1.2645011035064664,2.478422162872674,4016,81,True,False,False,
4XMM J023920.4-342940,39.835394642004,-34.49457305084601,1.1801553964614868,Fornax_dSph,4XMMDR14,1.1215444669981575e-14,1.2649039619094178,2.479211765342459,4016,72,True,False,False,
4XMM J024030.4-343247,40.126862307615,-34.546439382021,1.1856569051742554,Fornax_dSph,4XMMDR14,8.621745929227131e-15,1.2708005414515062,2.490769061244952,4016,71,True,False,False,
4XMM J024026.3-343322,40.109623189059,-34.556149629233,1.1883466243743896,Fornax_dSph,4XMMDR14,5.5010788540523984e-14,1.273683413048649,2.496419489575352,4016,71,True,False,False,
4XMM J024010.1-341233,40.042384603564,-34.209180715584,1.1905837059020996,Fornax_dSph,4XMMDR14,4.445415254438964e-14,1.27608114244598,2.501119039194121,4218,7,True,False,False,
4XMM J023929.7-341819,39.874092394802,-34.305423095492,1.2153257131576538,Fornax_dSph,4XMMDR14,4.0808858164454245e-14,1.3025999069213867,2.553095817565918,4016,82,True,False,False,
4XMM J024019.2-341900,40.080180972542,-34.316936684883,1.2204574346542358,Fornax_dSph,4XMMDR14,4.2008666781712806e-15,1.3081001443239395,2.5638762828749218,4016,81,True,False,True,
4XMM J023950.3-343401,39.95968828559099,-34.567191818261,1.2376257181167605,Fornax_dSph,4XMMDR14,5.2117691605002404e-15,1.3265013055913828,2.59994255895911,4016,72,True,False,False,
4XMM J024023.6-342129,40.09868924507,-34.358089249525,1.2439366579055786,Fornax_dSph,4XMMDR14,2.968102761792134e-15,1.3332654425568902,2.6132002674115045,4016,81,True,False,False,
4XMM J024034.9-343628,40.145513154254,-34.607856115274,1.2516472339630127,Fornax_dSph,4XMMDR14,1.3768582391023802e-14,1.341529725576648,2.62939826213023,4016,71,True,False,False,
4XMM J023956.3-342231,39.984924486881006,-34.375330320057,1.253666877746582,Fornax_dSph,4XMMDR14,4.5217011592510545e-15,1.3436944027294555,2.6336410293497328,4016,82,True,False,False,
4XMM J023959.1-343104,39.99625782632901,-34.51785973186,1.2552056312561035,Fornax_dSph,4XMMDR14,2.821337786537855e-15,1.3453436562230476,2.636873566197173,4016,72,True,True,False,604063441962926613
4XMM J023913.7-342235,39.807433388675,-34.376604907238,1.2559829950332642,Fornax_dSph,4XMMDR14,1.6054374491055942e-14,1.346176843551194,2.6385066133603403,4016,82,True,False,False,
4XMM J024025.6-342001,40.107062845233,-34.33372550136,1.2592333555221558,Fornax_dSph,4XMMDR14,5.805915339154085e-15,1.349660616851185,2.645334809028322,4016,81,True,False,False,
4XMM J024103.5-342913,40.264977487356,-34.487151994712,1.2611554861068726,Fornax_dSph,4XMMDR14,1.6475243139689975e-14,1.3517207782495957,2.649372725369207,4016,70,True,False,True,
4XMM J024031.6-342751,40.132004196411,-34.464391228886,1.2638083696365356,Fornax_dSph,4XMMDR14,2.181326467856084e-15,1.3545641689566297,2.654945771154994,4016,71,True,False,False,
4XMM J023914.4-342955,39.810105880341,-34.49884014828601,1.2688395977020264,Fornax_dSph,4XMMDR14,1.671757926589943e-14,1.3599566963580132,2.665515124861706,4016,72,True,False,False,
4XMM J023904.0-343719,39.766930420693,-34.622043341457,1.297882080078125,Fornax_dSph,4XMMDR14,1.0313458766208258e-14,1.391084758926179,2.726526127495311,4016,73,True,False,False,
4XMM J023953.6-343712,39.973461236991,-34.620257738317,1.3052425384521484,Fornax_dSph,4XMMDR14,4.261003171395633e-13,1.3989737818351,2.741988612396796,4016,72,True,False,False,
4XMM J024046.7-343218,40.194936852997,-34.53847267627799,1.307005763053894,Fornax_dSph,4XMMDR14,5.886882371549176e-15,1.400863625995599,2.7456927069513744,4016,71,True,False,True,
4XMM J023953.9-342728,39.974712165788,-34.45780745772301,1.312552809715271,Fornax_dSph,4XMMDR14,8.971508703038006e-15,1.4068090136283715,2.7573456667116085,4016,72,True,False,False,
4XMM J024037.8-343600,40.157722022121,-34.600255144963,1.3179363012313845,Fornax_dSph,4XMMDR14,1.0029756938986691e-14,1.4125791009982682,2.7686550379566057,4016,71,True,False,False,
4XMM J024022.5-342603,40.094007361472,-34.434414905504,1.3195393085479736,Fornax_dSph,4XMMDR14,6.363548468550639e-15,1.414297222452276,2.772022556006461,4016,81,True,False,False,
4XMM J024040.3-341706,40.168124995952006,-34.285256384833,1.3300942182540894,Fornax_dSph,4XMMDR14,1.179934598513838e-14,1.4256100945917356,2.794195785399802,4016,91,True,False,True,
4XMM J023937.8-341957,39.907601083317,-34.332606090076006,1.3311617374420166,Fornax_dSph,4XMMDR14,2.04579598704277e-14,1.4267542737856551,2.7964383766198844,4016,82,True,False,False,
4XMM J023915.5-343334,39.81482604710099,-34.559595572309995,1.33221697807312,Fornax_dSph,4XMMDR14,5.69697970235713e-15,1.4278852926828725,2.79865517365843,4016,72,True,False,True,
4XMM J023929.9-342453,39.874954681633,-34.414769830625,1.335044264793396,Fornax_dSph,4XMMDR14,3.038703169704017e-15,1.4309156107110352,2.804594596993629,4016,82,True,False,False,
4XMM J023859.9-342825,39.749583672177,-34.47381236371201,1.3453294038772583,Fornax_dSph,4XMMDR14,2.006176698561308e-14,1.4419393396326454,2.826201105679985,4016,73,True,False,False,
4XMM J024043.2-343052,40.180370324806,-34.514669503636995,1.348308801651001,Fornax_dSph,4XMMDR14,1.6061167695292922e-14,1.445132692016078,2.832460076351513,4016,71,True,False,False,
4XMM J023938.5-342318,39.910804965127,-34.388582751939,1.3516721725463867,Fornax_dSph,4XMMDR14,4.3783734436967335e-15,1.4487375911536835,2.83952567866122,4016,82,True,False,True,
4XMM J024010.1-342621,40.042231499379,-34.439315024373,1.3517922163009644,Fornax_dSph,4XMMDR14,3.77844541814493e-15,1.4488662554136809,2.8397778606108144,4016,81,True,False,False,
4XMM J023928.5-342646,39.868792564016,-34.446188197967,1.352509617805481,Fornax_dSph,4XMMDR14,4.1601222758259806e-15,1.4496351744967642,2.8412849420136577,4016,82,True,False,False,
4XMM J024037.5-343330,40.156554071561,-34.55840920566299,1.3844387531280518,Fornax_dSph,4XMMDR14,4.8805640315307576e-15,1.483857184488801,2.9083600815980506,4016,71,True,False,True,
4XMM J024032.3-341803,40.134692324778,-34.30100685313899,1.3914687633514404,Fornax_dSph,4XMMDR14,1.6478112887315273e-14,1.4913920293155845,2.923128377458545,4016,81,True,False,False,
4XMM J023929.5-342434,39.87325984998199,-34.40967182419999,1.3935261964797974,Fornax_dSph,4XMMDR14,1.5410685355317193e-14,1.4935972095174677,2.9274505306542364,4016,82,True,False,False,
4XMM J023928.5-342228,39.869008390275006,-34.374620837027,1.4012281894683838,Fornax_dSph,4XMMDR14,4.722273902479663e-15,1.5018522931065206,2.9436304944887803,4016,82,True,False,False,
4XMM J023925.4-342122,39.856240414512,-34.356124447277,1.4056997299194336,Fornax_dSph,4XMMDR14,5.813606398315154e-15,1.506644940964023,2.9530240842894853,4016,82,True,False,False,
4XMM J024051.8-342947,40.216171663403,-34.496464349291,1.4151369333267212,Fornax_dSph,4XMMDR14,9.092191416263955e-15,1.5167598427939133,2.97284929187607,4016,70,True,False,False,
4XMM J023941.9-342030,39.924969907922,-34.341914839348,1.4730979204177856,Fornax_dSph,4XMMDR14,6.359800347759039e-15,1.5788830872645077,3.094610851038435,4016,82,True,False,False,
4XMM J024048.6-343049,40.202523681063,-34.513812701447,1.474663019180298,Fornax_dSph,4XMMDR14,1.2192800412434528e-14,1.5805605778995688,3.097898732683155,4016,71,True,False,False,
4XMM J023943.9-342519,39.933223183849,-34.422090811303,1.4797276258468628,Fornax_dSph,4XMMDR14,1.429476095192407e-15,1.5859888808648046,3.108538206495017,4016,82,True,False,False,
4XMM J024037.0-342225,40.154521955738,-34.37375686299501,1.4916915893554688,Fornax_dSph,4XMMDR14,1.1129551293965251e-14,1.5988119928783158,3.133671506041499,4016,81,True,False,False,
4XMM J024029.9-342658,40.124936131938,-34.449457349168,1.4917104244232178,Fornax_dSph,4XMMDR14,3.294722689659892e-15,1.5988321805179182,3.13371107381512,4016,81,True,False,False,
4XMM J023857.2-342625,39.738485854008,-34.44053089695,1.4964802265167236,Fornax_dSph,4XMMDR14,3.6069742705884325e-14,1.603944508592415,3.143731236841134,4016,83,True,False,False,
4XMM J023950.6-344032,39.961088829767,-34.675816848257,1.5005182027816772,Fornax_dSph,4XMMDR14,3.964494087426969e-15,1.6082724574294502,3.1522140165617225,4016,62,True,False,True,
4XMM J023910.7-343616,39.79464036518999,-34.604690133413,1.5067925453186035,Fornax_dSph,4XMMDR14,3.9571221055771314e-14,1.6149973690445911,3.1653948433273986,4016,73,True,False,True,
4XMM J023933.1-342640,39.888074998059,-34.444656505736,1.5080960988998413,Fornax_dSph,4XMMDR14,7.802944590104815e-15,1.6163945325828952,3.1681332838624745,4016,82,True,False,False,
4XMM J023931.5-341958,39.881271990355,-34.332907922245,1.5133894681930542,Fornax_dSph,4XMMDR14,3.117178231168286e-15,1.6220680259303903,3.179253330823565,4016,82,True,False,False,
4XMM J023952.4-343707,39.96834560094301,-34.618844306192,1.5275341272354126,Fornax_dSph,4XMMDR14,4.439912081380653e-15,1.6372284321922963,3.208967727096901,4016,72,True,False,True,
4XMM J023946.7-342909,39.944735643178,-34.485896610143,1.533664345741272,Fornax_dSph,4XMMDR14,2.146144530875403e-15,1.6437988700335175,3.2218457852656943,4016,72,True,False,False,
4XMM J024015.0-343558,40.062554242074,-34.599608553354,1.5345429182052612,Fornax_dSph,4XMMDR14,3.1841349150993174e-15,1.644740533982059,3.223691446604836,4016,71,True,False,False,
4XMM J024029.4-342418,40.12260325913099,-34.405086384094,1.53973126411438,Fornax_dSph,4XMMDR14,5.54495677008277e-15,1.6503014620732903,3.234590865663649,4016,81,True,False,False,
4XMM J024047.5-342011,40.198032599518,-34.336644433525,1.5490195751190186,Fornax_dSph,4XMMDR14,3.129523948132754e-15,1.660256779334425,3.254103287495473,4016,81,True,False,True,
4XMM J024023.6-342925,40.098424410324,-34.490429383812,1.5491728782653809,Fornax_dSph,4XMMDR14,2.5919849813439136e-15,1.660421091388404,3.2544253391212714,4016,71,True,False,False,
4XMM J024018.2-341822,40.07616407492301,-34.306298108081,1.5578789710998535,Fornax_dSph,4XMMDR14,3.627622308040356e-15,1.6697523806000574,3.2727146659761126,4016,81,True,False,False,
4XMM J024027.9-343624,40.116447857176,-34.606917246447,1.560838222503662,Fornax_dSph,4XMMDR14,8.920048910393465e-15,1.6729241398753076,3.278931314155603,4016,71,True,False,False,
4XMM J024017.9-343423,40.074947563227006,-34.57330502963901,1.5660598278045654,Fornax_dSph,4XMMDR14,6.463013429964344e-15,1.6785207157605202,3.2899006028906195,4016,71,True,False,False,
4XMM J023955.9-343126,39.983090029378,-34.524014622456,1.566844463348389,Fornax_dSph,4XMMDR14,3.686375054360756e-15,1.6793616970507916,3.2915489262195514,4016,72,True,False,False,
4XMM J024022.4-343923,40.093409803313,-34.65657861296,1.5780291557312012,Fornax_dSph,4XMMDR14,5.748395025771941e-15,1.691349577418222,3.315045171739715,4016,61,True,False,True,
4XMM J023959.1-342454,39.996654637734,-34.415190927169,1.579994797706604,Fornax_dSph,4XMMDR14,6.738454991884286e-15,1.693456374819511,3.3191744946462416,4016,82,True,False,False,
4XMM J023927.0-343815,39.862894102948,-34.637600752713006,1.5913835763931274,Fornax_dSph,4XMMDR14,8.070814524509251e-15,1.7056629972059243,3.343099474523612,4016,62,True,False,False,
4XMM J023929.9-342347,39.874719977176,-34.396569986222,1.596014142036438,Fornax_dSph,4XMMDR14,3.969307775666215e-15,1.710626090071209,3.352827136539569,4016,82,True,False,False,
4XMM J024102.5-342848,40.260645424758,-34.480196787876,1.612844944000244,Fornax_dSph,4XMMDR14,7.172519990320068e-15,1.7286655348341309,3.3881844482748966,4016,70,True,False,True,
4XMM J024053.3-342344,40.222442991064,-34.395705056679,1.6200034618377686,Fornax_dSph,4XMMDR14,3.9202404275811946e-15,1.7363381155817454,3.403222706540221,4016,80,True,False,True,
4XMM J023947.0-342508,39.945892260944994,-34.41892562038,1.6209501028060913,Fornax_dSph,4XMMDR14,1.7536603798203349e-15,1.7373527361265717,3.40521136280808,4016,82,True,False,False,
4XMM J023911.7-343128,39.798921440291,-34.524596900243,1.630421757698059,Fornax_dSph,4XMMDR14,8.147652271286478e-15,1.7475045634491522,3.425108944360338,4016,73,True,False,False,
4XMM J023903.0-342516,39.762914080768,-34.421299879608,1.64627206325531,Fornax_dSph,4XMMDR14,8.243521154322614e-15,1.764493101023912,3.4584064780068675,4016,83,True,False,True,
4XMM J024034.2-343133,40.142755881057,-34.525895051869,1.658661723136902,Fornax_dSph,4XMMDR14,4.961365468984661e-15,1.7777724792464114,3.4844340593229663,4016,71,True,False,True,
4XMM J023935.0-341918,39.89616096003,-34.321928365232,1.6680066585540771,Fornax_dSph,4XMMDR14,7.652771577787258e-15,1.787788487196224,3.5040654349045988,4016,82,True,False,False,
4XMM J024104.6-342952,40.269518506994,-34.49800692045599,1.6686944961547852,Fornax_dSph,4XMMDR14,4.2813343846439655e-15,1.7885257193513238,3.5055104099285943,4016,70,True,False,True,
4XMM J023858.1-342920,39.742236823705,-34.48901729470299,1.6700042486190796,Fornax_dSph,4XMMDR14,1.0927316248577658e-14,1.7899295269229147,3.5082618727689128,4016,73,True,False,False,
4XMM J023942.2-342117,39.92591170312,-34.354987307612,1.678633689880371,Fornax_dSph,4XMMDR14,1.6270651648643119e-15,1.7991786601075788,3.5263901738108543,4016,82,True,False,False,
4XMM J024029.4-342956,40.122859300919,-34.499157556697,1.684701681137085,Fornax_dSph,4XMMDR14,2.027663891554076e-15,1.8056824020761888,3.539137508069332,4016,71,True,False,True,
4XMM J023858.2-343400,39.742594177018994,-34.566887038158995,1.69061279296875,Fornax_dSph,4XMMDR14,4.367259863208989e-14,1.8120179988946945,3.551555277833601,4016,73,True,False,False,
4XMM J023924.8-343231,39.853388699688,-34.542051236838,1.7058005332946775,Fornax_dSph,4XMMDR14,5.982944716910465e-14,1.8282963915269856,3.583460927392892,4016,72,True,False,False,
4XMM J024041.2-342351,40.171696558464994,-34.39764050200499,1.7096226215362549,Fornax_dSph,4XMMDR14,2.374585505101625e-15,1.8323929491278184,3.591490180290524,4016,81,True,False,True,
4XMM J023932.9-342110,39.887178648367,-34.35292693401,1.7123368978500366,Fornax_dSph,4XMMDR14,1.4862839691626162e-14,1.8353021413183672,3.5971921969839995,4016,82,True,False,False,
