2SXPS_ID,name,ra,dec,e_pos,AstromType,l,b,MeanOffAxisAngle,OrigErr90,NearestNeighbour,NearestOKNeighbour,Exposure,FirstObsDate,LastObsDate,FirstObsMET,LastObsMET,FirstDetDate,LastDetDate,FirstDetMET,LastDetMET,FirstBlindDetDate,LastBlindDetDate,FirstBlindDetMET,LastBlindDetMET,NumObs,NumBlindDetObs,NumDetObs,BestDetectionID,NonBlindDet_band0,NonBlindDet_band1,NonBlindDet_band2,NonBlindDet_band3,DetFlag,FieldFlag,DetFlag_band0,DetFlag_band1,DetFlag_band2,DetFlag_band3,OpticalLoadingWarning,StrayLightWarning,NearBrightSourceWarning,IsPotentialAlias,PotentialAliasList,Rate_band0,Rate_band0_pos,Rate_band0_neg,HR1,HR1_pos,HR1_neg,HR2,HR2_pos,HR2_neg,Rate_band1,Rate_band1_pos,Rate_band1_neg,Rate_band2,Rate_band2_pos,Rate_band2_neg,Rate_band3,Rate_band3_pos,Rate_band3_neg,Counts_band0,Counts_band1,Counts_band2,Counts_band3,BgCounts_band0,BgCounts_band1,BgCounts_band2,BgCounts_band3,RateCF_band0,RateCF_band1,RateCF_band2,RateCF_band3,UL_band0,UL_band1,UL_band2,UL_band3,PeakRate_band0,PeakRate_band0_pos,PeakRate_band0_neg,PeakRate_band1,PeakRate_band1_pos,PeakRate_band1_neg,PeakRate_band2,PeakRate_band2_pos,PeakRate_band2_neg,PeakRate_band3,PeakRate_band3_pos,PeakRate_band3_neg,GalacticNH,PvarPchiSnapshot_band0,PvarPchiSnapshot_band1,PvarPchiSnapshot_band2,PvarPchiSnapshot_band3,PvarPchiSnapshot_HR1,PvarPchiSnapshot_HR2,PvarPchiObsID_band0,PvarPchiObsID_band1,PvarPchiObsID_band2,PvarPchiObsID_band3,PvarPchiObsID_HR1,PvarPchiObsID_HR2,WhichPow,WhichAPEC,PowECFO,PowECFU,PowFlux,PowFlux_pos,PowFlux_neg,PowUnabsFlux,PowUnabsFlux_pos,PowUnabsFlux_neg,APECECFO,APECECFU,APECFlux,APECFlux_pos,APECFlux_neg,APECUnabsFlux,APECUnabsFlux_pos,APECUnabsFlux_neg,PowPeakFlux,PowPeakFlux_pos,PowPeakFlux_neg,PowPeakUnabsFlux,PowPeakUnabsFlux_pos,PowPeakUnabsFlux_neg,APECPeakFlux,APECPeakFlux_pos,APECPeakFlux_neg,APECPeakUnabsFlux,APECPeakUnabsFlux_pos,APECPeakUnabsFlux_neg,FixedPowECFO,FixedPowECFU,FixedPowFlux,FixedPowFlux_pos,FixedPowFlux_neg,FixedPowUnabsFlux,FixedPowUnabsFlux_pos,FixedPowUnabsFlux_neg,FixedAPECECFO,FixedAPECECFU,FixedAPECFlux,FixedAPECFlux_pos,FixedAPECFlux_neg,FixedAPECUnabsFlux,FixedAPECUnabsFlux_pos,FixedAPECUnabsFlux_neg,InterpPowECFO,InterpPowECFU,InterpPowNH,InterpPowNH_pos,InterpPowNH_neg,InterpPowGamma,InterpPowGamma_pos,InterpPowGamma_neg,InterpPowFlux,InterpPowFlux_pos,InterpPowFlux_neg,InterpPowUnabsFlux,InterpPowUnabsFlux_pos,InterpPowUnabsFlux_neg,InterpAPECECFO,InterpAPECECFU,InterpAPECNH,InterpAPECNH_pos,InterpAPECNH_neg,InterpAPECkT,InterpAPECkT_pos,InterpAPECkT_neg,InterpAPECFlux,InterpAPECFlux_pos,InterpAPECFlux_neg,InterpAPECUnabsFlux,InterpAPECUnabsFlux_pos,InterpAPECUnabsFlux_neg,P_pow,P_APEC,FittedPowECFO,FittedPowECFU,FittedPowNH,FittedPowNH_pos,FittedPowNH_neg,FittedPowGamma,FittedPowGamma_pos,FittedPowGamma_neg,FittedPowFlux,FittedPowFlux_pos,FittedPowFlux_neg,FittedPowUnabsFlux,FittedPowUnabsFlux_pos,FittedPowUnabsFlux_neg,FittedPowCstat,FittedPowDOF,FittedPowReducedChi2,FittedAPECECFO,FittedAPECECFU,FittedAPECNH,FittedAPECNH_pos,FittedAPECNH_neg,FittedAPECkT,FittedAPECkT_pos,FittedAPECkT_neg,FittedAPECFlux,FittedAPECFlux_pos,FittedAPECFlux_neg,FittedAPECUnabsFlux,FittedAPECUnabsFlux_pos,FittedAPECUnabsFlux_neg,FittedAPECCstat,FittedAPECDOF,FittedAPECReducedChi2,HasSpec,NumExternalMatches,NumExternalMatches_slim,MatchInROSHRI,MatchIn2RXS,MatchIn3XMMDR8,MatchIn3XMM_Stack,MatchInXMMSL2,MatchInSwiftFT,MatchIn1SWXRT,MatchInXRTGRB,MatchInSDSSQSO,MatchIn2MASS,MatchInUSNOB1,MatchIn2CSC,MatchIn1SXPS,MatchInALLWISE,field,catalog,flux,cat
114336,2SXPS J023329.9+065527,38.37486,6.92433,3.5,0,162.59122,-47.93252,1.85,3.6,164.08,164.08,11856,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,7,7,7,3193595,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.08752,0.003147,-0.003147,0.045,0.0415,-0.0415,-0.31,0.0487,-0.0487,0.0325,0.001957,-0.001957,0.03557,0.002033,-0.002033,0.01811,0.00145,-0.00145,816,286.0,314.0,164.0,14.5,3.43,2.59,2.75,1.29,1.36,1.36,1.38,0.09696,0.03837,0.04167,0.02246,0.1739,0.01559,-0.01559,0.06224,0.01004,-0.009065,0.06492,0.01034,-0.009345,0.04558,0.008466,-0.007536,8.24e+20,0.0,1.81e-07,0.000231,2.95e-07,0.87,1.0,0.0,1.22e-15,4.37e-14,1.25e-09,0.963,1.0,2.0,2.0,3.105e-11,4.206e-11,2.717e-12,9.77e-14,-9.77e-14,3.681e-12,1.3234e-13,-1.3234e-13,3.149e-11,3.262e-11,2.756e-12,9.9105e-14,-9.9105e-14,2.855e-12,1.0264e-13,-1.0264e-13,5.4007e-12,4.8404e-13,-4.84e-13,7.3156e-12,6.5566e-13,-6.5566e-13,5.4784e-12,4.91e-13,-4.91e-13,5.6735e-12,5.0849e-13,-5.0849e-13,4.365e-11,4.907e-11,3.82e-12,1.3735e-13,-1.3735e-13,4.294e-12,1.544e-13,-1.544e-13,2.184e-11,2.71e-11,1.912e-12,6.8729e-14,-6.8729e-14,2.372e-12,8.527e-14,-8.527e-14,3.467e-11,4.344e-11,8.083e+20,2.931e+20,-2.4692e+20,2.182,0.15666,-0.14735,3.034e-12,1.0908e-13,-1.0908e-13,3.802e-12,1.3668e-13,-1.3668e-13,,,,,,,,,,,,,,,1.0,0.0,3.105e-11,4.206e-11,1.335e+21,4.4532e+20,-4.0497e+20,2.155,0.16555,-0.15777,2.717e-12,9.77e-14,-9.77e-14,3.681e-12,1.3234e-13,-1.3234e-13,305.0,292.0,1.14,3.149e-11,3.262e-11,1.966e+20,2.3069e+20,-1.9664e+20,3.801,0.77722,-0.56666,2.756e-12,9.9105e-14,-9.9105e-14,2.855e-12,1.0264e-13,-1.0264e-13,317.5,292.0,1.26,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,SV_38_7,2SXPS,2.717e-12,2SXPS
116015,2SXPS J023343.4+065340,38.43121,6.8946,3.9,0,162.68507,-47.92486,4.43,4.4,155.72,155.72,11595,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,7,4,5,3193596,1,1,1,0,0,0,0,0,0,-1,0.0,0,0,0,,0.003358,0.0007638,-0.0007638,-0.168,0.1858,-0.221,-0.414,0.213,-0.3136,0.001594,0.0005075,-0.0005075,0.00111,0.0004219,-0.0004219,0.0004076,0.0003249,-0.0003249,35,17.0,12.0,6.0,6.63,2.97,2.11,2.37,1.44,1.44,1.44,1.44,0.005804,0.003345,0.002628,0.001582,0.006935,0.002393,-0.00197,0.003524,0.001771,-0.001343,0.002246,0.0015,-0.001068,0.0004076,0.0003249,-0.0003249,8.22e+20,0.185,0.494,0.78,0.224,1.0,0.275,7.82e-05,0.0952,0.233,0.233,1.0,1.0,1.0,0.0,3.289e-11,3.658e-11,1.104e-13,2.5123e-14,-2.5123e-14,1.228e-13,2.7941e-14,-2.7941e-14,2.184e-11,2.709e-11,7.334e-14,1.6683e-14,-1.6683e-14,9.094e-14,2.0688e-14,-2.0688e-14,2.281e-13,7.871e-14,-6.481e-14,2.5369e-13,8.7537e-14,-7.2084e-14,1.5147e-13,5.227e-14,-4.304e-14,1.8783e-13,6.4813e-14,-5.3372e-14,4.364e-11,4.905e-11,1.465e-13,3.3334e-14,-3.3334e-14,1.647e-13,3.7465e-14,-3.7465e-14,2.184e-11,2.709e-11,7.334e-14,1.6683e-14,-1.6683e-14,9.094e-14,2.0688e-14,-2.0688e-14,3.289e-11,3.658e-11,2.287e+20,2.6842e+21,1.0,2.418,1.5224,1.0,1.104e-13,2.5123e-14,-2.5123e-14,1.228e-13,2.7941e-14,-2.7941e-14,,,,,,,,,,,,,,,1.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,SV_38_7,2SXPS,1.104e-13,2SXPS
117240,2SXPS J023322.3+065329,38.343,6.89152,5.6,0,162.58051,-47.97753,4.85,7.5,164.08,164.08,11277,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,7,2,2,3193601,1,0,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.001035,0.00051,-0.00051,0.102,0.4603,-0.5043,0.199,0.3546,-0.4139,0.0002757,0.0002942,-0.0002757,0.0003483,0.0002805,-0.0002805,0.0005253,0.0003258,-0.0003258,15,5.0,5.0,7.0,5.76,2.44,1.77,2.13,1.38,1.38,1.38,1.38,0.002658,0.001349,0.001417,0.001706,0.006464,0.004907,-0.003304,0.002046,0.003296,-0.001609,0.002081,0.003303,-0.001609,0.001939,0.001164,-0.0008589,8.22e+20,0.16,0.682,0.593,0.378,,,0.359,0.634,0.634,0.634,,,0.0,0.0,4.365e-11,4.906e-11,4.516e-14,2.2259e-14,-2.2259e-14,5.076e-14,2.5019e-14,-2.5019e-14,2.184e-11,2.709e-11,2.26e-14,1.1139e-14,-1.1139e-14,2.803e-14,1.3816e-14,-1.3816e-14,2.8211e-13,2.1415e-13,-1.442e-13,3.171e-13,2.4071e-13,-1.6208e-13,1.4118e-13,1.072e-13,-7.2162e-14,1.7511e-13,1.3292e-13,-8.9501e-14,4.365e-11,4.906e-11,4.516e-14,2.2259e-14,-2.2259e-14,5.076e-14,2.5019e-14,-2.5019e-14,2.184e-11,2.709e-11,2.26e-14,1.1139e-14,-1.1139e-14,2.803e-14,1.3816e-14,-1.3816e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,SV_38_7,2SXPS,4.516e-14,2SXPS
191236,2SXPS J023246.0+063739,38.19169,6.62774,5.3,0,162.62197,-48.27984,1.17,7.0,813.62,813.62,1300,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,3,3,3,2616339,1,1,1,0,0,0,0,0,2,-1,0.0,0,0,0,,0.02621,0.005306,-0.005306,0.101,0.1763,-0.1852,-0.864,0.0287,-0.1358,0.0134,0.003737,-0.003737,0.01037,0.002815,-0.002815,0.0007527,0.00109,-0.0007527,27,14.0,19.0,1.0,0.909,0.394,2.09,0.233,1.31,1.39,1.35,1.39,0.04484,0.02751,0.02024,0.007656,0.02948,0.008877,-0.007421,0.0134,0.003737,-0.003737,0.01173,0.00516,-0.004065,0.0007527,0.00109,-0.0007527,7.46e+20,0.327,0.817,0.518,0.246,1.0,1.0,0.000247,0.0266,0.0605,0.0153,1.0,1.0,0.0,1.0,4.35e-11,4.851e-11,1.14e-12,2.3083e-13,-2.3083e-13,1.271e-12,2.574e-13,-2.574e-13,2.086e-11,1.85e-10,5.468e-13,1.107e-13,-1.107e-13,4.848e-12,9.8156e-13,-9.8156e-13,1.2826e-12,3.8618e-13,-3.228e-13,1.4303e-12,4.3064e-13,-3.6e-13,6.1512e-13,1.852e-13,-1.5483e-13,5.454e-12,1.6422e-12,-1.3728e-12,4.35e-11,4.851e-11,1.14e-12,2.3083e-13,-2.3083e-13,1.271e-12,2.574e-13,-2.574e-13,2.188e-11,2.668e-11,5.735e-13,1.1612e-13,-1.1612e-13,6.993e-13,1.4159e-13,-1.4159e-13,,,,,,,,,,,,,,,2.086e-11,1.85e-10,9.224e+21,2.972e+21,1.0,0.4888,0.070175,1.0,5.468e-13,1.107e-13,-1.107e-13,4.848e-12,9.8156e-13,-9.8156e-13,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,SV_38_7,2SXPS,1.14e-12,2SXPS
196955,2SXPS J023213.2+064951,38.05504,6.83085,4.2,0,162.28071,-48.19038,3.27,4.9,831.76,831.76,921,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,3,2,3,3193597,1,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,,0.03756,0.007394,-0.007394,-0.227,0.1755,-0.233,-0.138,0.2263,-0.2859,0.01814,0.005121,-0.005121,0.01087,0.003948,-0.003948,0.00806,0.003439,-0.003439,27,13.0,8.0,6.0,0.406,0.151,0.141,0.175,1.3,1.3,1.3,1.3,0.06376,0.03781,0.02707,0.02279,0.04433,0.01082,-0.009322,0.02077,0.006696,-0.005514,0.01081,0.004441,-0.003499,0.01024,0.004959,-0.003762,7.59e+20,0.36,0.488,0.43,0.428,1.0,1.0,0.000333,0.392,0.699,0.699,1.0,1.0,0.0,0.0,4.353e-11,4.86e-11,1.635e-12,3.2181e-13,-3.2181e-13,1.825e-12,3.5935e-13,-3.5935e-13,2.188e-11,2.675e-11,8.217e-13,1.6175e-13,-1.6175e-13,1.005e-12,1.9778e-13,-1.9778e-13,1.9294e-12,4.7116e-13,-4.057e-13,2.1544e-12,5.2611e-13,-4.5306e-13,9.6972e-13,2.368e-13,-2.0393e-13,1.1858e-12,2.8956e-13,-2.4936e-13,4.353e-11,4.86e-11,1.635e-12,3.2181e-13,-3.2181e-13,1.825e-12,3.5935e-13,-3.5935e-13,2.188e-11,2.675e-11,8.217e-13,1.6175e-13,-1.6175e-13,1.005e-12,1.9778e-13,-1.9778e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,SV_38_7,2SXPS,1.635e-12,2SXPS
12282,2SXPS J002359.8-720136,5.99957,-72.02684,1.9,1,305.91667,-44.94205,4.74,2.7,136.44,136.44,174913,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,2,3,3107334,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,,0.0004264,0.00011,-0.00011,0.064,0.2331,-0.2993,0.268,0.1767,-0.1777,5.377e-05,6.83e-05,-5.377e-05,9.572e-05,5.728e-05,-5.728e-05,0.0001852,6.912e-05,-6.912e-05,141,47.0,37.0,57.0,83.0,39.7,24.0,31.8,1.4,1.4,1.4,1.4,0.0007076,0.0002192,0.0002434,0.000372,0.001464,0.001012,-0.0007694,6.356e-05,4.663e-05,-4.26e-05,9.572e-05,5.728e-05,-5.728e-05,0.002234,0.00174,-0.001172,7.91e+20,0.872,0.944,0.379,0.819,,,0.904,0.91,0.91,0.91,1.0,0.946,0.0,2.0,4.358e-11,4.882e-11,1.858e-14,4.7939e-15,-4.7939e-15,2.082e-14,5.3706e-15,-5.3706e-15,6.266e-11,5.47e-10,2.672e-14,6.8922e-15,-6.8922e-15,2.332e-13,6.0167e-14,-6.0167e-14,6.3809e-14,4.4119e-14,-3.353e-14,7.1484e-14,4.9426e-14,-3.7564e-14,9.1738e-14,6.343e-14,-4.8207e-14,8.0084e-13,5.5372e-13,-4.2084e-13,4.358e-11,4.882e-11,1.858e-14,4.7939e-15,-4.7939e-15,2.082e-14,5.3706e-15,-5.3706e-15,2.186e-11,2.691e-11,9.32e-15,2.4045e-15,-2.4045e-15,1.147e-14,2.9603e-15,-2.9603e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.17,,,,,,,,,,,,,,,,,,6.266e-11,5.47e-10,1.101e+23,3.4054e+23,-1.0257e+23,1.687,-1.6873,-1.3283,2.672e-14,6.8922e-15,-6.8922e-15,2.332e-13,6.0167e-14,-6.0167e-14,7.0,5.0,39.58,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,47Tuc,2SXPS,1.858e-14,2SXPS
12360,2SXPS J002437.9-720043,6.1582,-72.01212,0.9,1,305.85133,-44.96387,4.32,0.9,77.26,97.53,174285,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,4,13,3107322,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.00141,0.0001377,-0.0001377,-0.124,0.0875,-0.088,-0.121,0.1132,-0.0967,0.0005702,8.915e-05,-8.915e-05,0.0004553,7.535e-05,-7.535e-05,0.0003297,7.505e-05,-7.505e-05,272,113.0,84.0,75.0,79.9,35.2,21.8,30.0,1.39,1.4,1.4,1.4,0.001823,0.0008234,0.0006769,0.0005403,0.007107,0.004012,-0.002961,0.005956,0.003664,-0.002607,0.001879,0.001093,-0.0008071,0.001713,0.001,-0.0007382,7.94e+20,0.834,0.923,0.554,0.936,0.000234,1.0,0.0147,0.074,0.074,0.074,1.0,3.63e-08,2.0,2.0,3.667e-11,4.442e-11,5.169e-14,5.0476e-15,-5.0476e-15,6.262e-14,6.1148e-15,-6.1148e-15,3.901e-11,4.081e-11,5.5e-14,5.3701e-15,-5.3701e-15,5.753e-14,5.618e-15,-5.618e-15,2.6061e-13,1.471e-13,-1.086e-13,3.1571e-13,1.7821e-13,-1.3154e-13,2.7726e-13,1.565e-13,-1.1552e-13,2.9006e-13,1.6373e-13,-1.2085e-13,4.358e-11,4.884e-11,6.144e-14,5.9998e-15,-5.9998e-15,6.885e-14,6.7232e-15,-6.7232e-15,2.186e-11,2.692e-11,3.081e-14,3.0088e-15,-3.0088e-15,3.796e-14,3.7063e-15,-3.7063e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.0,3.667e-11,4.442e-11,1.335e+21,2.8432e+21,-1.3347e+21,1.812,0.7279,-0.58146,5.169e-14,5.0476e-15,-5.0476e-15,6.262e-14,6.1148e-15,-6.1148e-15,52.1,60.0,1.23,3.901e-11,4.081e-11,3.836e+20,1.4707e+21,-3.8356e+20,8.162,-8.1616,-4.7764,5.5e-14,5.3701e-15,-5.3701e-15,5.753e-14,5.618e-15,-5.618e-15,52.8,60.0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47Tuc,2SXPS,5.169e-14,2SXPS
12513,2SXPS J002403.0-720453,6.01268,-72.08158,0.9,1,305.89944,-44.88853,1.92,0.9,14.57,14.57,171388,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,74,76,3107317,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.1508,0.001448,-0.001448,-0.264,0.011,-0.011,-0.003,0.0166,-0.0166,0.08387,0.001149,-0.001149,0.04834,0.0008067,-0.0008067,0.04838,0.001391,-0.001391,12120,6549.0,4722.0,1650.0,446.0,446.0,423.0,167.0,2.23,2.48,2.05,5.9,0.1551,0.08731,0.05076,0.05255,0.2566,0.02187,-0.02187,0.7109,0.07101,-0.07101,0.08951,0.008687,-0.008687,1.23,0.2288,-0.204,7.96e+20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.349e-11,4.755e-11,3.542e-12,3.4017e-14,-3.4017e-14,7.169e-12,6.8848e-14,-6.8848e-14,2.577e-11,2.574e-11,3.886e-12,3.7316e-14,-3.7316e-14,3.881e-12,3.7264e-14,-3.7264e-14,6.0292e-12,5.1378e-13,-5.138e-13,1.2203e-11,1.0399e-12,-1.0399e-12,6.6139e-12,5.636e-13,-5.6361e-13,6.6048e-12,5.6283e-13,-5.6283e-13,4.359e-11,4.885e-11,6.572e-12,6.3112e-14,-6.3112e-14,7.366e-12,7.0736e-14,-7.0736e-14,2.186e-11,2.693e-11,3.295e-12,3.1645e-14,-3.1645e-14,4.061e-12,3.8998e-14,-3.8998e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.349e-11,4.755e-11,1.584e+21,1.5305e+20,-1.4286e+20,2.918,0.077744,-0.073963,3.542e-12,3.4017e-14,-3.4017e-14,7.169e-12,6.8848e-14,-6.8848e-14,552.5,471.0,1.07,2.577e-11,2.574e-11,6578000000.0,5.4564001e+18,-6577600000.0,2.316,0.077195,-0.10707,3.886e-12,3.7316e-14,-3.7316e-14,3.881e-12,3.7264e-14,-3.7264e-14,1295.6,471.0,3.06,0,8,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,47Tuc,2SXPS,3.542e-12,2SXPS
12676,2SXPS J002415.8-720433,6.06591,-72.07604,1.7,1,305.87775,-44.89645,1.96,2.3,11.43,48.7,171243,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,7,13,3107324,1,1,1,1,0,0,0,0,-1,0,0.0,0,0,0,,0.001633,0.0002463,-0.0002463,0.027,0.1158,-0.1217,0.048,0.1008,-0.0947,0.0003451,0.000161,-0.000161,0.0005094,0.0001463,-0.0001463,0.0006867,0.0001315,-0.0001315,647,256.0,224.0,202.0,430.0,210.0,156.0,110.0,1.42,1.42,1.42,1.42,0.002372,0.0007111,0.0008652,0.001023,0.01286,0.006148,-0.004766,0.002731,0.001211,-0.0009792,0.007833,0.004878,-0.003471,0.007515,0.002903,-0.002625,7.97e+20,0.271,0.734,0.186,0.294,0.000238,1.59e-10,2.49e-05,4.03e-05,3.88e-05,2.71e-05,0.494,1.0,2.0,2.0,3.781e-11,4.075e-11,6.173e-14,9.3145e-15,-9.3145e-15,6.653e-14,1.0038e-14,-1.0038e-14,3.953e-11,3.984e-11,6.453e-14,9.7378e-15,-9.7378e-15,6.504e-14,9.8143e-15,-9.8143e-15,4.862e-13,2.3247e-13,-1.802e-13,5.2398e-13,2.5053e-13,-1.9421e-13,5.0829e-13,2.43e-13,-1.8839e-13,5.1229e-13,2.4494e-13,-1.8987e-13,4.359e-11,4.886e-11,7.117e-14,1.0738e-14,-1.0738e-14,7.977e-14,1.2037e-14,-1.2037e-14,2.186e-11,2.694e-11,3.568e-14,5.384e-15,-5.384e-15,4.398e-14,6.6365e-15,-6.6365e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,3.781e-11,4.075e-11,4.362e+20,1.4064e+21,-4.3621e+20,1.731,0.59142,-0.44991,6.173e-14,9.3145e-15,-9.3145e-15,6.653e-14,1.0038e-14,-1.0038e-14,56.5,53.0,1.27,3.953e-11,3.984e-11,747600000000000.0,6.5215e+20,-747560000000000.0,8.292,-8.2919,-4.6559,6.453e-14,9.7378e-15,-9.7378e-15,6.504e-14,9.8143e-15,-9.8143e-15,57.5,53.0,1.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47Tuc,2SXPS,6.173e-14,2SXPS
12681,2SXPS J002315.7-720732,5.81545,-72.12564,1.7,1,305.97452,-44.83578,5.35,2.4,60.13,60.13,171193,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,3,3107342,1,0,1,1,0,0,0,2,0,0,0.0,0,0,0,,0.0004101,0.0001028,-0.0001028,0.191,0.2221,-0.2985,0.253,0.1811,-0.1554,4.389e-05,6.111e-05,-4.389e-05,0.0001146,5.246e-05,-5.246e-05,0.0001923,6.737e-05,-6.737e-05,121,36.0,32.0,53.0,66.4,30.2,16.8,27.4,1.43,1.43,1.43,1.43,0.0006781,0.000196,0.0002624,0.0003777,0.006251,0.004835,-0.003257,0.002044,0.003356,-0.001641,0.0021,0.003365,-0.001646,0.00179,0.001085,-0.0008017,7.94e+20,0.432,0.162,0.942,0.617,1.0,1.0,0.00362,0.00362,0.00362,0.00362,0.963,0.324,0.0,0.0,4.359e-11,4.884e-11,1.788e-14,4.4827e-15,-4.4827e-15,2.003e-14,5.0234e-15,-5.0234e-15,2.186e-11,2.693e-11,8.964e-15,2.2479e-15,-2.2479e-15,1.104e-14,2.7693e-15,-2.7693e-15,2.7247e-13,2.1075e-13,-1.42e-13,3.0533e-13,2.3617e-13,-1.591e-13,1.3663e-13,1.057e-13,-7.1195e-14,1.6832e-13,1.302e-13,-8.7707e-14,4.359e-11,4.884e-11,1.788e-14,4.4827e-15,-4.4827e-15,2.003e-14,5.0234e-15,-5.0234e-15,2.186e-11,2.693e-11,8.964e-15,2.2479e-15,-2.2479e-15,1.104e-14,2.7693e-15,-2.7693e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47Tuc,2SXPS,1.788e-14,2SXPS
