SRCID,name,ra,dec,e_pos,SC_DET_ML,SC_EP_1_FLUX,SC_EP_1_FLUX_ERR,SC_EP_2_FLUX,SC_EP_2_FLUX_ERR,SC_EP_3_FLUX,SC_EP_3_FLUX_ERR,SC_EP_4_FLUX,SC_EP_4_FLUX_ERR,SC_EP_5_FLUX,SC_EP_5_FLUX_ERR,SC_EP_8_FLUX,SC_EP_8_FLUX_ERR,SC_EP_9_FLUX,SC_EP_9_FLUX_ERR,SC_HR1,SC_HR1_ERR,SC_HR2,SC_HR2_ERR,SC_HR3,SC_HR3_ERR,SC_HR4,SC_HR4_ERR,SC_EXTENT,SC_EXT_ERR,SC_EXT_ML,SC_CHI2PROB,SC_FVAR,SC_FVARERR,SC_VAR_FLAG,SC_SUM_FLAG,SC_EP_8_FMIN,SC_EP_8_FMIN_ERR,SC_EP_8_FMAX,SC_EP_8_FMAX_ERR,MJD_FIRST,MJD_LAST,N_DETECTIONS,CONFUSED,WEBPAGE_URL,field,catalog,flux,cat
205557804010087,4XMM J033306.9-275431,53.279102474282,-27.908630520422,1.459849,80.67058,6.3031355e-17,2.591066e-16,3.5608468e-16,5.260359e-16,1.6094136e-16,8.1795727e-16,0.0,3.864763e-15,1.9227899e-14,3.6536285e-14,2.9701288e-14,3.6800163e-14,5.7417043e-15,2.5781307e-15,0.3585203,0.08990416,-0.8747646,0.1184257,-1.0,1.494831,1.0,0.4671045,30.70462,2.5147305,57.57037,0.25252697,1.2561647,0.9287165,False,3,2.9701288e-14,3.6800163e-14,2.9701288e-14,3.6800163e-14,54658.350636574076,54659.65047453704,1,False,http://xmm-catalog.irap.omp.eu/source/205557804010087/,ECDFS,4XMMDR14,2.9701288e-14,4XMMDR14
205557806010159,4XMM J033307.0-274433,53.27945544568284,-27.742692885456982,0.9512937,24.69895,2.5922975e-16,6.2087144e-17,1.7185249e-16,5.5106233e-17,8.2060016e-17,6.7629235e-17,1.7909915e-16,1.7669232e-16,5.0272824e-16,1.2864499e-15,2.0676464e-15,1.3239947e-15,5.494297e-16,1.6408483e-16,-0.2773783,0.09923012,-0.234573,0.16562562,0.00070571864,0.32358238,0.83462274,0.21785288,0.0,,-0.2816615,,,,False,2,1.3988146e-15,2.7584212e-15,2.3140402e-15,1.6840534e-15,54841.83576388889,55202.1808912037,3,False,http://xmm-catalog.irap.omp.eu/source/205557806010159/,ECDFS,4XMMDR14,2.0676464e-15,4XMMDR14
206049601010157,4XMM J033307.1-274320,53.279832323787,-27.722385906573,1.4131603,6.53756,8.748887e-17,8.060795e-17,9.739971e-17,9.523431e-17,1.5837265e-17,5.742431e-17,5.641143e-16,3.4412413e-16,1.937691e-15,2.1310127e-15,4.223422e-15,2.2447894e-15,8.250549e-16,3.196953e-16,-0.188447,0.5007465,0.5232654,0.3144684,0.6129655,0.1705473,0.7588563,0.1903881,0.0,,-0.4408236,,,,False,0,4.223422e-15,2.2447894e-15,4.223422e-15,2.2447894e-15,55039.18299768519,55040.56559027778,1,False,http://xmm-catalog.irap.omp.eu/source/206049601010157/,ECDFS,4XMMDR14,4.223422e-15,4XMMDR14
205557806010047,4XMM J033307.2-274532,53.280198653711,-27.759021164734005,1.0063305,130.5926,2.0306532e-16,1.0067525e-16,4.2222425e-18,5.765972e-17,2.3694429e-16,1.9807901e-16,0.0,2.4372118e-16,5.37338e-16,2.8687102e-15,4.1852165e-15,2.9127521e-15,5.8730545e-17,2.620217e-16,-0.999631,0.025588945,0.9943105,0.1967756,-1.0,0.3652442,1.0,0.876944,0.0,,-1.482605,0.18725598,0.28384092,0.242455,False,2,4.1852165e-15,2.9127521e-15,4.1852165e-15,2.9127521e-15,54841.83576388889,54843.16504629629,1,False,http://xmm-catalog.irap.omp.eu/source/205557806010047/,ECDFS,4XMMDR14,4.1852165e-15,4XMMDR14
206049602010046,4XMM J033307.4-274243,53.28116006166099,-27.712028347950998,3.1167898,102.7156,1.3222637e-15,1.1163085e-15,8.928146e-15,2.7328961e-15,2.663764e-15,2.5276261e-15,1.7683359e-15,5.3028138e-15,6.713388e-14,4.0234783e-14,9.804429e-14,4.2636372e-14,3.4207815e-14,5.81489e-15,0.086016245,0.1363682,-0.6324711,0.1850176,-0.8969357,0.4440863,0.9574052,0.1961155,67.2382,3.7501187,75.07362,0.67022204,,,False,0,9.804429e-14,4.2636372e-14,9.804429e-14,4.2636372e-14,55029.34875,55030.72861111111,1,False,http://xmm-catalog.irap.omp.eu/source/206049602010046/,ECDFS,4XMMDR14,9.804429e-14,4XMMDR14
201080604010023,4XMM J033307.6-275127,53.281697264542636,-27.85758663595355,0.10680484,1463.559,2.9919637e-15,5.7469564e-17,4.5969393e-15,7.314159e-17,5.5435914e-15,9.034592e-17,7.724278e-15,1.9206497e-16,1.0428173e-14,9.16964e-16,3.1503405e-14,9.682405e-16,1.8625384e-14,1.933457e-16,0.14376332,0.011190435,0.03605363,0.010486994,-0.3532766,0.012154004,-0.2422952,0.027735475,0.0,,1.162231,0.010693835,1.0813973,0.3543577,False,1,1.1461338e-14,2.8493987e-15,7.6728825e-14,8.073153e-15,52117.52988425926,58701.955717592595,34,False,http://xmm-catalog.irap.omp.eu/source/201080604010023/,ECDFS,4XMMDR14,3.1503405e-14,4XMMDR14
205557802010129,4XMM J033307.7-274202,53.282381286540236,-27.700690493750287,1.0754322,254.3416,1.5447274e-15,2.3262383e-16,8.546744e-17,1.1185233e-16,1.8089344e-16,1.5699238e-16,1.0080235e-16,3.0872363e-16,5.3076546e-16,4.795219e-15,4.6257147e-15,4.849764e-15,3.524014e-16,3.5963944e-16,-0.9896077,0.02619716,0.5735192,0.16680296,-0.91344506,0.14971814,0.8485851,0.45759517,27.267052,4.00116,7.375929,0.88324535,,,False,0,3.869582e-15,5.889215e-15,6.218922e-15,8.548589e-15,54654.239907407406,55206.17320601852,2,False,http://xmm-catalog.irap.omp.eu/source/205557802010129/,ECDFS,4XMMDR14,4.6257147e-15,4XMMDR14
208272205010075,4XMM J033307.9-282008,53.283094542624,-28.33558884589,1.196724,17.69756,9.2254445e-18,5.0448035e-17,2.4013811e-17,9.843472e-17,6.7363837e-16,2.642314e-16,3.653719e-15,8.998497e-16,8.969457e-15,3.9616095e-15,1.3670673e-14,4.0778495e-15,2.7527556e-15,5.9020176e-16,-0.5935779,0.5260807,0.9366666,0.2266509,0.2687083,0.2057219,-0.2644472,0.2332027,0.0,,-0.7405357,,,,False,0,1.3670673e-14,4.0778495e-15,1.3670673e-14,4.0778495e-15,58701.15060185185,58701.53326388889,1,False,http://xmm-catalog.irap.omp.eu/source/208272205010075/,ECDFS,4XMMDR14,1.3670673e-14,4XMMDR14
208272203010126,4XMM J033308.0-284324,53.28348263986901,-28.723539665715,2.0475411,6.704855,2.0040159e-16,1.195104e-16,8.203177e-17,7.999407e-17,1.6855181e-16,1.6368978e-16,6.720411e-17,2.8839754e-16,0.0,6.300246e-16,1.0741038e-15,8.3534723e-16,4.2629239e-16,2.7661902e-16,-0.5561584,0.2066266,-0.3545212,0.357669,-0.7388594,0.6386115,-1.0,4.506732,0.0,,-0.2061214,,,,False,0,1.0741038e-15,8.3534723e-16,1.0741038e-15,8.3534723e-16,58360.43641203704,58360.88040509259,1,False,http://xmm-catalog.irap.omp.eu/source/208272203010126/,ECDFS,4XMMDR14,1.0741038e-15,4XMMDR14
205557810010201,4XMM J033308.3-274652,53.284902340841,-27.781268939212996,1.8324882,6.781942,4.1001059e-16,1.3937136e-16,3.585319e-19,6.247743e-17,1.8572484e-17,1.0245477e-16,1.4979383e-16,3.8150777e-16,5.665708e-15,4.8728327e-15,6.480595e-15,4.8955235e-15,3.0435624e-17,2.9794778e-16,-0.9992879,0.1379175,0.9978729,1.186024,-0.2470897,1.478957,0.8498587,0.3328374,0.0,,-0.4825387,,,,False,0,6.480595e-15,4.8955235e-15,6.480595e-15,4.8955235e-15,54853.7934375,54855.22825231482,1,False,http://xmm-catalog.irap.omp.eu/source/205557810010201/,ECDFS,4XMMDR14,6.480595e-15,4XMMDR14
208272201010084,4XMM J033308.4-272254,53.28525279365395,-27.381775034808204,0.9283137,61.85367,1.8565616e-17,8.316177e-17,7.863343e-17,1.1327834e-16,5.5135413e-16,2.3603674e-16,6.4702975e-15,9.869119e-16,1.0680073e-14,3.8585082e-15,2.1578097e-14,4.095967e-15,4.8178603e-15,6.585791e-16,-0.52034104,0.41548765,0.7443918,0.25045055,0.6887929,0.112836294,-0.50894517,0.10657093,0.0,,-0.6878567,,,,False,1,2.1444343e-14,4.5684536e-15,2.2126234e-14,9.248285e-15,58350.21869212963,58709.82554398148,2,False,http://xmm-catalog.irap.omp.eu/source/208272201010084/,ECDFS,4XMMDR14,2.1578097e-14,4XMMDR14
206049618010081,4XMM J033308.7-274235,53.286373507442,-27.709927705998002,1.1865218,31.10933,4.1760233e-16,1.606776e-16,9.3067083e-17,1.556827e-16,0.0,1.473703e-16,4.166825e-16,8.181815e-16,2.748007e-15,6.0114504e-15,3.7379246e-15,6.1098956e-15,9.80352e-16,6.572108e-16,-0.8805833,0.1286569,-1.0,1.03579,1.0,1.136594,0.6965679,0.4229506,0.0,,-0.9240932,,,,False,2,3.7379246e-15,6.1098956e-15,3.7379246e-15,6.1098956e-15,55244.68261574074,55246.10834490741,1,False,http://xmm-catalog.irap.omp.eu/source/206049618010081/,ECDFS,4XMMDR14,3.7379246e-15,4XMMDR14
201080604010045,4XMM J033308.8-274255,53.286682189277,-27.715330049896398,0.18268797,191.488,8.423553e-16,3.9853433e-17,1.3572463e-15,5.0545397e-17,1.490194e-15,6.272696e-17,1.5067734e-15,1.2393907e-16,2.206958e-15,6.281454e-16,8.4357875e-15,6.8694616e-16,5.2308172e-15,1.3616396e-16,0.04290742,0.02375988,0.021703338,0.024771571,-0.41439396,0.030984174,0.22773972,0.055364035,0.0,,1.195694,0.0066132364,0.7339141,0.22519943,False,1,4.490593e-15,1.4069639e-15,4.3102295e-14,1.0795055e-14,52117.52988425926,58709.40076388889,33,False,http://xmm-catalog.irap.omp.eu/source/201080604010045/,ECDFS,4XMMDR14,8.4357875e-15,4XMMDR14
205557810015161,4XMM J033308.8-274356,53.286877485991,-27.732440169301,1.7213647,10.18482,2.872385e-16,1.8047487e-16,1.5922341e-16,1.3572558e-16,4.727884e-17,1.4945605e-16,1.1235329e-15,7.249757e-16,1.2123664e-14,8.2804924e-15,1.5942166e-14,8.36607e-15,1.9297066e-15,6.890152e-16,0.03181204,0.2303962,-0.020346396,0.1389573,0.09406577,0.3067861,0.5712119,0.2824272,0.0,,-0.5834599,,,,False,0,1.5942166e-14,8.36607e-15,1.5942166e-14,8.36607e-15,54853.7934375,54855.22825231482,1,False,http://xmm-catalog.irap.omp.eu/source/205557810015161/,ECDFS,4XMMDR14,1.5942166e-14,4XMMDR14
206049609010042,4XMM J033308.8-274438,53.287028502934,-27.744067533636,1.0440853,96.00883,4.625405e-16,1.7104896e-16,8.905344e-17,1.5182813e-16,1.953303e-16,3.1155441e-16,9.305299e-17,4.601323e-16,1.3686782e-15,4.377691e-15,3.272689e-15,4.6967198e-15,2.4381933e-16,4.886705e-16,-0.9396705,0.07762835,0.2215593,0.8326227,-0.5946496,0.9538842,0.8109485,0.5096511,0.0,,-1.353371,,,,False,0,3.272689e-15,4.6967198e-15,3.272689e-15,4.6967198e-15,55238.7081712963,55240.11310185185,1,False,http://xmm-catalog.irap.omp.eu/source/206049609010042/,ECDFS,4XMMDR14,3.272689e-15,4XMMDR14
201080605010132,4XMM J033309.0-274137,53.287501211425734,-27.693723343765285,0.6301774,36.7197,9.944239e-17,4.0213078e-17,2.3063924e-16,5.829276e-17,1.8059249e-16,6.304105e-17,3.487253e-16,1.5401897e-16,1.5383247e-15,1.069374e-15,3.4030582e-15,1.1097937e-15,1.2494154e-15,1.7913745e-16,0.1921441,0.1009522,-0.047058355,0.09619735,-0.4720397,0.111999266,0.7438787,0.08915505,0.0,,-0.189301,,,,False,0,1.804248e-15,1.884543e-15,1.5580512e-14,7.607304e-15,52118.03743055555,58709.40076388889,6,False,http://xmm-catalog.irap.omp.eu/source/201080605010132/,ECDFS,4XMMDR14,3.4030582e-15,4XMMDR14
206049607010066,4XMM J033309.0-274333,53.287566610329,-27.726070571363,1.3073589,42.41199,2.0856823e-16,1.360052e-16,2.3125588e-16,2.2940477e-16,5.9554344e-17,1.8962973e-16,0.0,3.1686878e-16,4.6397744e-16,4.4770566e-15,2.9377072e-15,4.539162e-15,6.83105e-17,2.613591e-16,-0.7929474,0.1323139,-0.440915,0.6820241,-1.0,2.488568,1.0,2.176754,0.0,,-1.034328,,,,False,3,2.9377072e-15,4.539162e-15,2.9377072e-15,4.539162e-15,55208.793599537035,55210.170648148145,1,False,http://xmm-catalog.irap.omp.eu/source/206049607010066/,ECDFS,4XMMDR14,2.9377072e-15,4XMMDR14
206049601010147,4XMM J033309.1-274215,53.28804882086901,-27.704228321599,1.7437909,6.879975,1.7086282e-16,8.635915e-17,8.9433835e-17,8.5250584e-17,4.224993e-17,9.9414086e-17,1.0969855e-16,2.346281e-16,1.0303545e-15,1.7132141e-15,1.6525531e-15,1.7396665e-15,1.1173423e-16,1.7545692e-16,-0.032645967,0.2614169,-0.4862145,0.4154086,0.4443578,0.4655757,-0.3171486,0.4732475,0.0,,-0.485877,,,,False,0,1.6525531e-15,1.7396665e-15,1.6525531e-15,1.7396665e-15,55039.18299768519,55040.56559027778,1,False,http://xmm-catalog.irap.omp.eu/source/206049601010147/,ECDFS,4XMMDR14,1.6525531e-15,4XMMDR14
208272203010125,4XMM J033309.2-284054,53.28835920973038,-28.68166772462053,1.2558075,15.20966,4.7358006e-17,6.333228e-17,1.5156682e-16,9.219393e-17,2.0739132e-16,1.5987612e-16,6.178054e-16,3.8749288e-16,1.2479263e-15,2.0363724e-15,2.7706005e-15,2.0912324e-15,1.4389705e-15,3.9382778e-16,0.37759855,0.16021977,0.2453346,0.1515241,-0.16065666,0.28776515,0.07040828,0.38717192,0.0,,-0.5116978,,,,False,1,2.3361582e-15,2.1263134e-15,1.5611847e-14,1.1560185e-14,58360.43641203704,58719.443877314814,2,False,http://xmm-catalog.irap.omp.eu/source/208272203010125/,ECDFS,4XMMDR14,2.7706005e-15,4XMMDR14
208272203010079,4XMM J033309.4-284004,53.289540632685,-28.667801128696997,1.3052965,25.29805,6.325385e-17,7.766386e-17,8.410796e-17,8.707735e-17,4.3948913e-16,2.0460578e-16,3.4690328e-15,8.09901e-16,5.531291e-15,2.8442577e-15,9.994376e-15,2.9802638e-15,2.859376e-15,5.315261e-16,0.1749381,0.4013199,0.4277739,0.2408416,0.3482597,0.1916585,-0.3750529,0.2139464,0.0,,-0.8540668,,,,False,0,9.994376e-15,2.9802638e-15,9.994376e-15,2.9802638e-15,58360.43641203704,58360.88040509259,1,False,http://xmm-catalog.irap.omp.eu/source/208272203010079/,ECDFS,4XMMDR14,9.994376e-15,4XMMDR14
208272203010006,4XMM J033309.6-284525,53.29032515677,-28.756969554212,0.6162372,779.3818,4.7041775e-15,3.9256213e-16,4.588606e-15,4.0771362e-16,4.380323e-15,4.617813e-16,9.076512e-15,1.2142068e-15,1.2002154e-14,3.5393956e-15,3.5391303e-14,3.818724e-15,1.8076124e-14,1.0838095e-15,-0.066601664,0.06031721,-0.07204117,0.067179345,-0.1605838,0.07826885,-0.5720295,0.1091669,0.0,,1.159607,0.3611797,0.13306363,0.31313038,False,0,3.5391303e-14,3.818724e-15,3.5391303e-14,3.818724e-15,58360.43641203704,58360.88040509259,1,False,http://xmm-catalog.irap.omp.eu/source/208272203010006/,ECDFS,4XMMDR14,3.5391303e-14,4XMMDR14
208272209010115,4XMM J033309.7-281515,53.29044521181,-28.254247866904,2.5112948,9.401867,2.1392501e-15,6.5749244e-16,1.9866868e-16,3.944452e-16,0.0,3.9052298e-16,0.0,1.6280437e-15,0.0,2.9136504e-14,2.3379187e-15,2.9194637e-14,0.0,9.123174e-16,-0.8532535,0.2731945,-1.0,2.840094,,,,,0.0,,-0.8052425,,,,False,0,2.3379187e-15,2.9194637e-14,2.3379187e-15,2.9194637e-14,58701.58462962963,58701.955717592595,1,False,http://xmm-catalog.irap.omp.eu/source/208272209010115/,ECDFS,4XMMDR14,2.3379187e-15,4XMMDR14
208272216010080,4XMM J033309.7-283749,53.290828806189,-28.630544959954996,2.5791428,10.33301,1.3104103e-16,1.6375083e-16,8.533026e-17,2.122386e-16,7.562525e-17,2.2459192e-16,0.0,5.350078e-16,2.2666986e-14,1.2038534e-14,2.3770087e-14,1.2060997e-14,3.8323905e-16,6.2493366e-16,0.8650359,0.1966231,-0.9985929,0.1432576,-1.0,4.120629,1.0,0.1401554,0.0,,0.3385696,,,,False,0,2.3770087e-14,1.2060997e-14,2.3770087e-14,1.2060997e-14,58719.09939814815,58719.443877314814,1,False,http://xmm-catalog.irap.omp.eu/source/208272216010080/,ECDFS,4XMMDR14,2.3770087e-14,4XMMDR14
206049604010139,4XMM J033309.8-274229,53.291070214568,-27.708219739108,2.080884,8.585165,1.2581197e-17,5.260169e-17,2.2970691e-17,6.800122e-17,2.769298e-16,1.440517e-16,2.2979363e-16,2.4582625e-16,2.1049262e-15,2.2022827e-15,3.2427176e-15,2.2651296e-15,4.3269085e-16,2.482774e-16,-0.4530763,0.3036434,0.5521019,0.319309,-0.171868,0.3000259,0.5690972,0.20642,0.0,,0.7463894,,,,False,0,3.2427176e-15,2.2651296e-15,3.2427176e-15,2.2651296e-15,55041.18785879629,55042.71606481481,1,False,http://xmm-catalog.irap.omp.eu/source/206049604010139/,ECDFS,4XMMDR14,3.2427176e-15,4XMMDR14
208272205010013,4XMM J033309.9-281820,53.29163160475993,-28.305717761135398,0.5667725,341.5527,1.4449612e-16,1.2196912e-16,1.3033284e-15,2.5238972e-16,4.8940204e-15,4.787753e-16,1.3795114e-14,1.3329136e-15,1.9877361e-14,4.3222215e-15,4.059314e-14,4.589066e-15,1.5438438e-14,9.959986e-16,0.7286416,0.17035957,0.55190104,0.074695826,-0.0022594123,0.06798488,-0.41392174,0.08675708,0.0,,-0.3567009,0.42547822,0.012248305,2.247281,False,1,4.0247485e-14,4.763201e-15,4.5062922e-14,1.7128599e-14,58701.15060185185,58719.443877314814,2,False,http://xmm-catalog.irap.omp.eu/source/208272205010013/,ECDFS,4XMMDR14,4.059314e-14,4XMMDR14
206049609010163,4XMM J033310.1-274559,53.292477596525,-27.766638600668998,1.6364222,7.524118,5.1749802e-17,1.133324e-16,0.0,7.5243955e-17,9.471144e-16,3.4042304e-16,1.1887645e-17,2.8991426e-16,6.6847556e-15,6.8390232e-15,7.590684e-15,6.857109e-15,3.4364323e-16,4.1457549e-16,-1.0,1.616769,1.0,0.1746361,-0.9735689,0.1962682,0.9759068,0.1164633,0.0,,2.327828,,,,False,0,7.590684e-15,6.857109e-15,7.590684e-15,6.857109e-15,55238.7081712963,55240.11310185185,1,False,http://xmm-catalog.irap.omp.eu/source/206049609010163/,ECDFS,4XMMDR14,7.590684e-15,4XMMDR14
201080604010063,4XMM J033310.2-274842,53.29258692011907,-27.811773593169935,0.18706907,293.6776,6.623336e-16,3.1569408e-17,8.7753095e-16,3.7009685e-17,1.3609871e-15,5.2748937e-17,1.6508392e-15,1.09270255e-16,3.417074e-15,6.4668536e-16,9.8872e-15,6.8169074e-16,4.941274e-15,1.1640813e-16,0.17000811,0.025191352,0.105122015,0.022911206,-0.38938197,0.026786776,-0.06313265,0.05245457,0.0,,-0.2781677,0.12900871,0.5638843,0.3411892,False,1,4.859807e-15,3.781652e-15,1.9430563e-14,4.6040175e-15,52117.52988425926,55246.10834490741,32,False,http://xmm-catalog.irap.omp.eu/source/201080604010063/,ECDFS,4XMMDR14,9.8872e-15,4XMMDR14
206049610010121,4XMM J033310.2-274319,53.29278081579,-27.721975952056003,1.5411545,12.97133,5.535584e-16,1.9956111e-16,1.8678625e-16,1.9875944e-16,6.485899e-17,1.7093619e-16,0.0,4.3608546e-16,0.0,4.589097e-15,1.657162e-15,4.6481704e-15,1.7054016e-16,4.304673e-16,-0.7380595,0.1709053,-0.884212,0.2780624,-1.0,1.715576,,,0.0,,-0.6493778,,,,False,2,1.657162e-15,4.6481704e-15,1.657162e-15,4.6481704e-15,55240.70208333333,55242.054074074076,1,False,http://xmm-catalog.irap.omp.eu/source/206049610010121/,ECDFS,4XMMDR14,1.657162e-15,4XMMDR14
201080604010033,4XMM J033310.6-275748,53.29420420794493,-27.963491731749073,0.1903371,391.4404,1.9765128e-15,8.059595e-17,2.551479e-15,9.309741e-17,2.7692751e-15,1.1466315e-16,2.3100247e-15,2.134097e-16,5.056994e-15,1.3115171e-15,1.9183368e-14,1.5352996e-15,9.596821e-15,2.498999e-16,0.057899974,0.024726346,0.007715219,0.025349164,-0.4671204,0.03059176,-0.00094978255,0.059007533,0.0,,0.1742554,0.10416692,0.40569586,0.23475192,False,1,8.997236e-15,1.0785265e-14,4.2399694e-14,1.9856431e-14,52117.52988425926,58701.955717592595,30,False,http://xmm-catalog.irap.omp.eu/source/201080604010033/,ECDFS,4XMMDR14,1.9183368e-14,4XMMDR14
205557809010170,4XMM J033310.7-274015,53.294712852640004,-27.670872566918003,2.484488,6.606009,1.243285e-15,3.7278868e-16,0.0,1.5375678e-16,8.0887824e-16,5.045093e-16,0.0,8.1554037e-16,4.2184854e-15,1.2537358e-14,6.6551247e-15,1.2591096e-14,4.5475187e-16,8.24007e-16,-1.0,0.1863942,1.0,0.4031238,-1.0,0.5915303,1.0,0.542199,0.0,,-0.5523911,,,,False,0,6.6551247e-15,1.2591096e-14,6.6551247e-15,1.2591096e-14,54849.77724537037,54851.162569444445,1,False,http://xmm-catalog.irap.omp.eu/source/205557809010170/,ECDFS,4XMMDR14,6.6551247e-15,4XMMDR14
206049606010105,4XMM J033310.9-274710,53.295798191163,-27.786387760869,1.4680687,27.865,1.4170773e-16,9.956574e-17,4.659263e-17,1.040449e-16,1.0032074e-16,2.1105181e-16,1.172938e-16,4.1973656e-16,2.169539e-15,5.37021e-15,3.6819963e-15,5.407771e-15,3.2793648e-16,4.92051e-16,-0.9309448,0.076772675,0.3162099,0.5008188,-0.9070801,0.5066677,0.8725432,1.541871,0.0,,-0.8864574,,,,False,0,3.6819963e-15,5.407771e-15,3.6819963e-15,5.407771e-15,55222.757835648146,55224.185694444444,1,False,http://xmm-catalog.irap.omp.eu/source/206049606010105/,ECDFS,4XMMDR14,3.6819963e-15,4XMMDR14
205557803010148,4XMM J033311.0-274112,53.295848466708,-27.686751042057,1.1697923,25.26948,4.7087737e-16,1.2036076e-16,0.0,3.4875156e-17,4.481356e-17,8.597527e-17,1.977644e-16,2.3418494e-16,2.7644283e-16,1.4425277e-15,1.6468512e-15,1.501536e-15,4.7929763e-17,1.0446132e-16,-1.0,0.07419979,1.0,0.3113104,-0.037115574,0.3901827,-0.8585716,0.6317418,0.0,,-0.853775,,,,False,0,1.6468512e-15,1.501536e-15,1.6468512e-15,1.501536e-15,54656.34594907407,54657.75791666667,1,False,http://xmm-catalog.irap.omp.eu/source/205557803010148/,ECDFS,4XMMDR14,1.6468512e-15,4XMMDR14
208272203010029,4XMM J033311.2-284923,53.29677291933401,-28.823091150540005,0.974736,159.7578,1.9221741e-16,1.4362885e-16,2.4808888e-16,1.8380387e-16,2.3895142e-15,4.9364397e-16,1.5409447e-14,1.8305318e-15,5.1035314e-14,1.0039435e-14,6.9480195e-14,1.0228961e-14,1.0672872e-14,1.1048741e-15,-0.1280984,0.4647152,0.7687504,0.1576172,0.376561,0.1023071,-0.050881457,0.114224,0.0,,-0.024765015,0.8857835,,,False,0,6.9480195e-14,1.0228961e-14,6.9480195e-14,1.0228961e-14,58360.43641203704,58360.88040509259,1,False,http://xmm-catalog.irap.omp.eu/source/208272203010029/,ECDFS,4XMMDR14,6.9480195e-14,4XMMDR14
201080623010086,4XMM J033311.2-274331,53.29699378370731,-27.725413371041014,0.6452619,33.47532,2.9560725e-16,5.715003e-17,2.733875e-16,5.779931e-17,2.0813816e-16,7.445775e-17,2.0972491e-16,1.5590659e-16,1.3214709e-15,1.3032952e-15,3.0836779e-15,1.334571e-15,1.2582989e-15,1.8768854e-16,-0.08510216,0.076814994,-0.2563385,0.103039496,-0.55433655,0.16357978,0.4561892,0.23864646,0.0,,1.26917,,,,False,3,2.0275902e-15,2.7197163e-15,1.1568236e-14,7.303914e-15,52297.064409722225,55224.185694444444,6,False,http://xmm-catalog.irap.omp.eu/source/201080623010086/,ECDFS,4XMMDR14,3.0836779e-15,4XMMDR14
205557807010003,4XMM J033311.3-274439,53.29718055489899,-27.744232965446997,0.42058825,3249.231,6.4867244e-16,1.7959069e-16,6.0476147e-18,8.685056e-17,1.0575519e-16,2.1684315e-16,6.1127655e-17,3.5799604e-16,0.0,4.3375714e-15,2.0625791e-14,4.435488e-15,1.0917318e-16,3.4238186e-16,-0.9998948,0.0038034536,0.9766097,0.6118662,-0.5958065,1.402878,-1.0,9.551682,0.0,,-2.99585,0.07478639,0.14029063,0.0561146,False,0,2.0625791e-14,4.435488e-15,2.0625791e-14,4.435488e-15,54843.807337962964,54845.15652777778,1,False,http://xmm-catalog.irap.omp.eu/source/205557807010003/,ECDFS,4XMMDR14,2.0625791e-14,4XMMDR14
206049606010043,4XMM J033311.3-274407,53.297423661402995,-27.735345223058,0.9417643,138.9132,1.0341269e-15,2.5756255e-16,2.8311282e-16,1.9209314e-16,1.1986918e-16,2.094227e-16,0.0,4.6315613e-16,2.0345462e-15,4.793268e-15,4.367006e-15,4.8554148e-15,4.1089436e-16,4.3227276e-16,-0.8661299,0.06850288,-0.418232,0.5545501,-1.0,1.969182,1.0,0.6225027,0.0,,-1.50856,,,,False,0,4.367006e-15,4.8554148e-15,4.367006e-15,4.8554148e-15,55222.757835648146,55224.185694444444,1,False,http://xmm-catalog.irap.omp.eu/source/206049606010043/,ECDFS,4XMMDR14,4.367006e-15,4XMMDR14
205557803010027,4XMM J033311.8-274304,53.29953310467,-27.717923917257995,0.6079768,549.303,1.1130403e-15,1.6682376e-16,6.7346623e-17,7.5063775e-17,3.4527217e-17,8.2809045e-17,1.8160003e-16,2.451491e-16,8.100628e-17,9.146856e-16,5.550704e-15,1.024825e-15,1.4760697e-16,2.1044047e-16,-0.97993,0.023955792,-0.8777897,0.316702,0.1658348,0.8028349,-0.115351,0.9801301,0.0,,-2.133606,0.34877855,0.011771741,0.03229667,False,0,5.550704e-15,1.024825e-15,5.550704e-15,1.024825e-15,54656.34594907407,54657.75791666667,1,False,http://xmm-catalog.irap.omp.eu/source/205557803010027/,ECDFS,4XMMDR14,5.550704e-15,4XMMDR14
206049609010078,4XMM J033312.0-274438,53.300032294873,-27.743901059075004,1.3902594,34.82484,7.6785723e-16,2.679329e-16,2.8238805e-17,1.2924391e-16,3.0692063e-17,2.0706593e-16,1.405997e-15,9.420421e-16,7.151464e-16,3.4354602e-15,4.4762587e-15,3.6373094e-15,4.2981355e-16,5.763125e-16,-0.9936237,0.0860782,0.9752726,0.3396682,0.4802885,0.439861,-0.0680064,0.4794341,0.0,,-0.9634628,,,,False,2,4.4762587e-15,3.6373094e-15,4.4762587e-15,3.6373094e-15,55238.7081712963,55240.11310185185,1,False,http://xmm-catalog.irap.omp.eu/source/206049609010078/,ECDFS,4XMMDR14,4.4762587e-15,4XMMDR14
