name,ra_,dec_,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_avg_b,flux_aper90_avg_lolim_b,flux_aper90_avg_hilim_b,dither_warning_flag,extent_flag,pileup_flag,var_flag,var_inter_hard_flag,man_add_flag,man_inc_flag,man_match_flag,man_pos_flag,man_reg_flag,likelihood,flux_aper90_avg_h,flux_aper90_avg_lolim_h,flux_aper90_avg_hilim_h,flux_aper90_avg_m,flux_aper90_avg_lolim_m,flux_aper90_avg_hilim_m,flux_aper90_avg_s,flux_aper90_avg_lolim_s,flux_aper90_avg_hilim_s,flux_aper90_avg_u,flux_aper90_avg_lolim_u,flux_aper90_avg_hilim_u,flux_aper90_avg_w,flux_aper90_avg_lolim_w,flux_aper90_avg_hilim_w,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,flux_aper90_u,flux_aper90_lolim_u,flux_aper90_hilim_u,flux_aper90_w,flux_aper90_lolim_w,flux_aper90_hilim_w,flux_aper_avg_hilim_w,ra,dec,e_pos,field,catalog,flux,cat
2CXO J033122.6-273547, 03 31 22.64,-27 35 47.68,2.62,1.69,157.0,2.8,            MARGINAL,FALSE,FALSE,FALSE,4.453e-15,2.922e-15,5.914e-15,         ,         ,         ,4.732e-15,3.234e-15,6.231e-15,         ,         ,1.858e-15,1.007e-15,2.710e-15,1.626e-15,5.872e-16,2.620e-15,3.579e-16,1.930e-15,1.007e-15,2.811e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,15.946,1.595e-15,5.318e-16,2.611e-15,3.675e-16,2.279e-16,5.072e-16,2.062e-16,0.000e+00,4.030e-16,0.000e+00,0.000e+00,1.804e-15,         ,         ,         ,2.203e-16,4.956e-16,1.940e-16,0.000e+00,3.978e-16,0.000e+00,0.000e+00,1.781e-15,         ,         ,         ,         ,52.84433333333333,-27.596577777777778,2.62,ECDFS,CSC2.1,1.93e-15,CSC2.1
2CXO J033123.6-273631, 03 31 23.64,-27 36 31.65,2.5,1.95,124.4,2.73,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,6.243e-16,         ,         ,         ,0.000e+00,0.000e+00,6.117e-16,         ,         ,2.753e-15,1.919e-15,3.546e-15,2.659e-15,1.644e-15,3.675e-15,2.558e-16,2.456e-15,1.681e-15,3.232e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,26.61753,2.516e-15,1.548e-15,3.484e-15,2.885e-16,1.639e-16,4.066e-16,7.377e-16,4.517e-16,1.024e-15,0.000e+00,0.000e+00,7.298e-16,         ,         ,         ,1.478e-16,3.638e-16,7.507e-16,4.406e-16,1.044e-15,0.000e+00,0.000e+00,8.026e-16,         ,         ,         ,         ,52.8485,-27.60879166666667,2.5,ECDFS,CSC2.1,2.456e-15,CSC2.1
2CXO J033123.6-275510, 03 31 23.67,-27 55 10.49,1.34,0.85,20.6,3.33,                TRUE,FALSE,FALSE,FALSE,1.642e-15,9.045e-16,2.379e-15,         ,         ,         ,1.726e-15,9.913e-16,2.423e-15,         ,         ,2.526e-15,1.877e-15,3.140e-15,2.167e-15,1.445e-15,2.856e-15,2.988e-16,2.643e-15,2.008e-15,3.277e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,36.81107,2.240e-15,1.564e-15,2.915e-15,3.170e-16,2.149e-16,4.191e-16,0.000e+00,0.000e+00,8.327e-17,0.000e+00,0.000e+00,3.031e-16,         ,         ,         ,1.860e-16,4.115e-16,0.000e+00,0.000e+00,7.380e-17,0.000e+00,0.000e+00,2.847e-16,         ,         ,         ,         ,52.848625000000006,-27.919580555555555,1.34,ECDFS,CSC2.1,2.643e-15,CSC2.1
2CXO J033123.6-282446, 03 31 23.70,-28 24 46.59,3.91,2.2,46.2,2.0,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,3.269e-15,         ,         ,         ,0.000e+00,0.000e+00,3.269e-15,         ,         ,5.070e-15,1.918e-15,8.222e-15,0.000e+00,0.000e+00,2.588e-15,3.168e-15,5.070e-15,1.918e-15,8.222e-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,13.04124,0.000e+00,0.000e+00,2.588e-15,3.168e-15,1.496e-15,4.752e-15,2.270e-15,0.000e+00,4.426e-15,0.000e+00,0.000e+00,2.278e-13,         ,         ,         ,1.496e-15,4.752e-15,2.270e-15,0.000e+00,4.426e-15,0.000e+00,0.000e+00,2.278e-13,         ,         ,         ,         ,52.84875,-28.412941666666665,3.91,ECDFS,CSC2.1,5.07e-15,CSC2.1
2CXO J033123.9-281619, 03 31 23.91,-28 16 19.45,0.7,0.53,19.3,7.66,                TRUE,FALSE,FALSE,FALSE,8.869e-14,7.638e-14,1.010e-13,         ,         ,         ,8.869e-14,7.638e-14,1.010e-13,         ,         ,8.416e-14,7.249e-14,9.515e-14,5.110e-14,4.052e-14,6.167e-14,1.492e-14,8.416e-14,7.249e-14,9.515e-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,294.1088,5.110e-14,4.052e-14,6.167e-14,1.492e-14,1.173e-14,1.793e-14,2.338e-14,1.573e-14,3.103e-14,0.000e+00,0.000e+00,1.510e-13,         ,         ,         ,1.173e-14,1.793e-14,2.338e-14,1.573e-14,3.103e-14,0.000e+00,0.000e+00,1.510e-13,         ,         ,         ,         ,52.849625,-28.272069444444444,0.7,ECDFS,CSC2.1,8.416e-14,CSC2.1
2CXO J033124.3-274458, 03 31 24.34,-27 44 58.09,0.84,0.59,100.3,10.59,                TRUE,FALSE,FALSE,FALSE,7.654e-15,6.829e-15,8.478e-15,         ,         ,         ,7.654e-15,6.829e-15,8.478e-15,         ,         ,7.741e-15,6.934e-15,8.549e-15,4.825e-15,3.884e-15,5.708e-15,1.259e-15,7.741e-15,6.934e-15,8.549e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,278.6783,4.825e-15,3.884e-15,5.708e-15,1.259e-15,1.056e-15,1.462e-15,1.785e-15,1.474e-15,2.096e-15,0.000e+00,0.000e+00,1.006e-15,         ,         ,         ,1.056e-15,1.462e-15,1.785e-15,1.474e-15,2.096e-15,0.000e+00,0.000e+00,1.006e-15,         ,         ,         ,         ,52.851416666666665,-27.749469444444447,0.84,ECDFS,CSC2.1,7.741e-15,CSC2.1
2CXO J033124.4-280514, 03 31 24.47,-28 05 14.54,1.96,0.75,174.4,6.97,                TRUE, TRUE,FALSE,FALSE,7.999e-15,5.529e-15,1.035e-14,         ,         ,         ,7.999e-15,5.529e-15,1.035e-14,         ,         ,1.111e-14,9.625e-15,1.260e-14,8.858e-15,7.127e-15,1.049e-14,1.659e-15,1.111e-14,9.625e-15,1.260e-14,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,129.2802,8.858e-15,7.127e-15,1.049e-14,1.659e-15,1.375e-15,1.925e-15,1.168e-15,6.227e-16,1.686e-15,3.850e-13,1.249e-13,6.451e-13,         ,         ,         ,1.375e-15,1.925e-15,1.168e-15,6.227e-16,1.686e-15,3.850e-13,1.249e-13,6.451e-13,         ,         ,         ,         ,52.85195833333333,-28.08737222222222,1.96,ECDFS,CSC2.1,1.111e-14,CSC2.1
2CXO J033124.5-275227, 03 31 24.56,-27 52 27.29,1.7,1.23,52.3,3.72,                TRUE, TRUE,FALSE,FALSE,2.598e-15,1.716e-15,3.479e-15,         ,         ,         ,2.598e-15,1.716e-15,3.479e-15,         ,         ,2.068e-15,1.402e-15,2.698e-15,2.606e-15,1.582e-15,3.584e-15,3.682e-16,2.068e-15,1.402e-15,2.698e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,27.68335,2.606e-15,1.582e-15,3.584e-15,3.682e-16,2.455e-16,4.910e-16,1.053e-16,0.000e+00,2.354e-16,0.000e+00,0.000e+00,1.147e-15,         ,         ,         ,2.455e-16,4.910e-16,1.053e-16,0.000e+00,2.354e-16,0.000e+00,0.000e+00,1.147e-15,         ,         ,         ,         ,52.85233333333333,-27.874247222222223,1.7,ECDFS,CSC2.1,2.068e-15,CSC2.1
2CXO J033124.7-275647, 03 31 24.76,-27 56 47.86,0.81,0.81,0.0,4.94,                TRUE,FALSE,FALSE,FALSE,1.157e-15,7.711e-16,1.523e-15,         ,         ,         ,1.224e-15,8.507e-16,1.598e-15,         ,         ,1.606e-15,1.227e-15,1.986e-15,5.871e-16,2.313e-16,9.429e-16,4.184e-16,1.684e-15,1.292e-15,2.053e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,65.26466,6.595e-16,2.777e-16,1.041e-15,4.686e-16,3.514e-16,5.857e-16,4.251e-16,2.949e-16,5.486e-16,0.000e+00,0.000e+00,3.697e-16,         ,         ,         ,2.922e-16,5.380e-16,4.790e-16,3.245e-16,6.258e-16,0.000e+00,0.000e+00,5.756e-16,         ,         ,         ,         ,52.85316666666667,-27.946627777777778,0.81,ECDFS,CSC2.1,1.684e-15,CSC2.1
2CXO J033124.8-275207, 03 31 24.89,-27 52 08.03,0.76,0.56,50.6,11.19,                TRUE, TRUE,FALSE,FALSE,1.142e-14,9.991e-15,1.285e-14,         ,         ,         ,1.142e-14,9.991e-15,1.285e-14,         ,         ,8.946e-15,8.052e-15,9.839e-15,4.489e-15,3.503e-15,5.419e-15,1.503e-15,8.946e-15,8.052e-15,9.839e-15,FALSE, TRUE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,370.9227,4.489e-15,3.503e-15,5.419e-15,1.503e-15,1.267e-15,1.724e-15,2.818e-15,2.440e-15,3.195e-15,0.000e+00,0.000e+00,1.555e-15,         ,         ,         ,1.267e-15,1.724e-15,2.818e-15,2.440e-15,3.195e-15,0.000e+00,0.000e+00,1.555e-15,         ,         ,         ,         ,52.85370833333334,-27.868897222222223,0.76,ECDFS,CSC2.1,8.946e-15,CSC2.1
2CXO J033124.9-273852, 03 31 24.95,-27 38 51.90,0.92,0.69,114.6,8.85,                TRUE,FALSE,FALSE,FALSE,5.189e-15,4.406e-15,5.972e-15,         ,         ,         ,5.204e-15,4.378e-15,5.981e-15,         ,         ,5.518e-15,4.831e-15,6.206e-15,3.349e-15,2.580e-15,4.073e-15,8.695e-16,5.500e-15,4.790e-15,6.168e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,206.7195,3.358e-15,2.593e-15,4.123e-15,8.287e-16,6.687e-16,9.888e-16,1.005e-15,7.792e-16,1.232e-15,0.000e+00,0.000e+00,1.922e-16,         ,         ,         ,7.019e-16,1.027e-15,1.015e-15,7.849e-16,1.232e-15,0.000e+00,0.000e+00,2.570e-16,         ,         ,         ,         ,52.85395833333333,-27.64775,0.92,ECDFS,CSC2.1,5.5e-15,CSC2.1
2CXO J033124.9-281017, 03 31 24.90,-28 10 17.35,2.36,1.26,40.6,2.81,                TRUE,FALSE,FALSE,FALSE,1.356e-14,8.303e-15,1.854e-14,         ,         ,         ,1.356e-14,8.303e-15,1.854e-14,         ,         ,7.712e-15,4.456e-15,1.097e-14,6.680e-15,2.988e-15,1.020e-14,2.383e-15,7.712e-15,4.456e-15,1.097e-14, TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,19.54622,6.680e-15,2.988e-15,1.020e-14,2.383e-15,1.051e-15,3.715e-15,0.000e+00,0.000e+00,1.082e-15,0.000e+00,0.000e+00,1.503e-13,         ,         ,         ,1.051e-15,3.715e-15,0.000e+00,0.000e+00,1.082e-15,0.000e+00,0.000e+00,1.503e-13,         ,         ,         ,         ,52.85375,-28.17148611111111,2.36,ECDFS,CSC2.1,7.712e-15,CSC2.1
2CXO J033124.9-281333, 03 31 24.95,-28 13 33.48,1.48,0.88,27.5,3.59,                TRUE,FALSE,FALSE,FALSE,3.696e-14,2.666e-14,4.666e-14,         ,         ,         ,3.696e-14,2.666e-14,4.666e-14,         ,         ,4.042e-14,2.934e-14,5.085e-14,7.229e-15,3.703e-15,1.076e-14,4.120e-15,4.042e-14,2.934e-14,5.085e-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,53.18332,7.229e-15,3.703e-15,1.076e-14,4.120e-15,2.367e-15,5.786e-15,3.474e-14,1.809e-14,5.139e-14,0.000e+00,0.000e+00,1.003e-13,         ,         ,         ,2.367e-15,5.786e-15,3.474e-14,1.809e-14,5.139e-14,0.000e+00,0.000e+00,1.003e-13,         ,         ,         ,         ,52.85395833333333,-28.225966666666665,1.48,ECDFS,CSC2.1,4.042e-14,CSC2.1
2CXO J033125.2-275958, 03 31 25.30,-27 59 58.86,0.44,0.38,71.3,16.86,                TRUE, TRUE,FALSE,FALSE,2.657e-14,2.489e-14,2.814e-14,         ,         ,         ,2.669e-14,2.506e-14,2.822e-14,         ,         ,2.570e-14,2.405e-14,2.726e-14,2.435e-14,2.243e-14,2.619e-14,3.014e-15,2.633e-14,2.481e-14,2.775e-14,FALSE,FALSE,FALSE, TRUE,FALSE,FALSE,False,FALSE,FALSE,FALSE,1129.182,2.493e-14,2.317e-14,2.657e-14,3.404e-15,3.145e-15,3.647e-15,1.215e-16,3.529e-17,2.039e-16,0.000e+00,0.000e+00,5.690e-16,         ,         ,         ,2.701e-15,3.327e-15,1.785e-16,7.235e-17,2.798e-16,         ,         ,         ,         ,         ,         ,         ,52.85541666666666,-27.999683333333333,0.44,ECDFS,CSC2.1,2.633e-14,CSC2.1
2CXO J033125.5-280459, 03 31 25.57,-28 04 59.13,2.27,1.85,6.6,4.34,                TRUE, TRUE,FALSE,FALSE,4.543e-15,3.228e-15,5.798e-15,         ,         ,         ,4.543e-15,3.228e-15,5.798e-15,         ,         ,2.704e-15,1.661e-15,3.748e-15,2.988e-15,1.660e-15,4.249e-15,4.380e-16,2.704e-15,1.661e-15,3.748e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,31.51917,2.988e-15,1.660e-15,4.249e-15,4.380e-16,2.766e-16,5.994e-16,0.000e+00,0.000e+00,1.626e-16,0.000e+00,0.000e+00,3.206e-15,         ,         ,         ,2.766e-16,5.994e-16,0.000e+00,0.000e+00,1.626e-16,0.000e+00,0.000e+00,3.206e-15,         ,         ,         ,         ,52.856541666666665,-28.083091666666668,2.27,ECDFS,CSC2.1,2.704e-15,CSC2.1
2CXO J033126.9-280451, 03 31 26.91,-28 04 51.07,1.28,0.75,6.2,9.42,                TRUE, TRUE,FALSE,FALSE,6.732e-15,5.586e-15,7.877e-15,         ,         ,         ,6.732e-15,5.586e-15,7.877e-15,         ,         ,7.246e-15,6.220e-15,8.213e-15,3.745e-15,2.675e-15,4.815e-15,1.484e-15,7.246e-15,6.220e-15,8.213e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,181.3284,3.745e-15,2.675e-15,4.815e-15,1.484e-15,1.251e-15,1.704e-15,1.652e-15,1.261e-15,2.043e-15,0.000e+00,0.000e+00,3.741e-15,         ,         ,         ,1.251e-15,1.704e-15,1.652e-15,1.261e-15,2.043e-15,0.000e+00,0.000e+00,3.741e-15,         ,         ,         ,         ,52.862125,-28.08085277777778,1.28,ECDFS,CSC2.1,7.246e-15,CSC2.1
2CXO J033126.9-281811, 03 31 26.95,-28 18 11.09,0.6,0.6,0.0,11.44,                TRUE,FALSE,FALSE,FALSE,1.864e-13,1.703e-13,2.025e-13,         ,         ,         ,1.864e-13,1.703e-13,2.025e-13,         ,         ,1.933e-13,1.763e-13,2.102e-13,1.334e-13,1.158e-13,1.500e-13,3.845e-14,1.933e-13,1.763e-13,2.102e-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,814.4859,1.334e-13,1.158e-13,1.500e-13,3.845e-14,3.331e-14,4.360e-14,2.408e-14,1.852e-14,2.932e-14,0.000e+00,0.000e+00,2.714e-14,         ,         ,         ,3.331e-14,4.360e-14,2.408e-14,1.852e-14,2.932e-14,0.000e+00,0.000e+00,2.714e-14,         ,         ,         ,         ,52.862291666666664,-28.303080555555557,0.6,ECDFS,CSC2.1,1.933e-13,CSC2.1
2CXO J033127.1-274001, 03 31 27.11,-27 40 01.17,0.78,0.78,0.0,5.73,                TRUE,FALSE,FALSE,FALSE,4.249e-15,3.481e-15,5.017e-15,         ,         ,         ,4.262e-15,3.439e-15,5.037e-15,         ,         ,3.863e-15,3.118e-15,4.561e-15,3.395e-15,2.689e-15,4.100e-15,1.945e-16,3.859e-15,3.113e-15,4.560e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,76.38053,3.454e-15,2.705e-15,4.162e-15,2.208e-16,1.175e-16,3.242e-16,1.633e-16,3.809e-17,2.830e-16,0.000e+00,0.000e+00,3.472e-16,         ,         ,         ,9.430e-17,2.888e-16,1.607e-16,3.091e-17,2.906e-16,0.000e+00,0.000e+00,4.532e-16,         ,         ,         ,         ,52.86295833333333,-27.666991666666668,0.78,ECDFS,CSC2.1,3.859e-15,CSC2.1
2CXO J033127.2-274247, 03 31 27.23,-27 42 46.91,1.29,0.58,113.1,4.87,                TRUE,FALSE,FALSE,FALSE,2.450e-15,1.872e-15,3.029e-15,         ,         ,         ,2.450e-15,1.872e-15,3.029e-15,         ,         ,2.633e-15,2.052e-15,3.180e-15,2.153e-15,1.422e-15,2.843e-15,2.788e-16,2.633e-15,2.052e-15,3.180e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,56.35189,2.153e-15,1.422e-15,2.843e-15,2.788e-16,1.755e-16,3.820e-16,3.569e-16,2.247e-16,4.890e-16,0.000e+00,0.000e+00,3.581e-16,         ,         ,         ,1.755e-16,3.820e-16,3.569e-16,2.247e-16,4.890e-16,0.000e+00,0.000e+00,3.581e-16,         ,         ,         ,         ,52.863458333333334,-27.713030555555555,1.29,ECDFS,CSC2.1,2.633e-15,CSC2.1
2CXO J033127.7-273806, 03 31 27.74,-27 38 06.35,1.17,0.88,144.9,5.87,                TRUE,FALSE,FALSE,FALSE,2.210e-15,1.592e-15,2.795e-15,         ,         ,         ,2.166e-15,1.562e-15,2.770e-15,         ,         ,3.284e-15,2.705e-15,3.864e-15,1.981e-15,1.299e-15,2.663e-15,8.661e-16,3.206e-15,2.619e-15,3.792e-15,FALSE,FALSE,FALSE, TRUE,FALSE,FALSE,False,FALSE,FALSE,FALSE,81.38293,1.923e-15,1.234e-15,2.576e-15,8.412e-16,6.708e-16,1.001e-15,2.741e-16,1.299e-16,4.184e-16,0.000e+00,0.000e+00,1.389e-15,         ,         ,         ,6.929e-16,1.039e-15,2.668e-16,1.296e-16,4.040e-16,0.000e+00,0.000e+00,1.698e-15,         ,         ,         ,         ,52.86558333333333,-27.63509722222222,1.17,ECDFS,CSC2.1,3.206e-15,CSC2.1
2CXO J033127.7-280051, 03 31 27.80,-28 00 51.09,0.52,0.41,21.1,10.24,                TRUE, TRUE,FALSE,FALSE,         ,         ,         ,         ,         ,         ,7.761e-15,6.928e-15,8.594e-15,         ,         ,0.000e+00,0.000e+00,3.966e-11,         ,         ,         ,         ,8.550e-15,7.701e-15,9.343e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,303.3671,4.888e-15,3.934e-15,5.782e-15,1.544e-15,1.370e-15,1.707e-15,2.324e-15,2.020e-15,2.608e-15,0.000e+00,0.000e+00,6.509e-16,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,52.865833333333335,-28.014191666666665,0.52,ECDFS,CSC2.1,8.55e-15,CSC2.1
2CXO J033127.7-280156, 03 31 27.77,-28 01 56.31,0.52,0.39,7.3,15.75,                TRUE, TRUE,FALSE,FALSE,0.000e+00,0.000e+00,1.807e-15,         ,         ,         ,1.439e-14,1.332e-14,1.539e-14,         ,         ,0.000e+00,0.000e+00,4.028e-15,0.000e+00,0.000e+00,1.722e-15,9.637e-16,1.415e-14,1.323e-14,1.507e-14,FALSE, TRUE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,906.7766,8.047e-15,7.038e-15,8.988e-15,2.428e-15,2.228e-15,2.629e-15,4.050e-15,3.697e-15,4.404e-15,2.430e-14,1.823e-14,3.038e-14,         ,         ,         ,4.283e-16,1.478e-15,4.141e-15,2.440e-15,5.842e-15,1.603e-12,1.324e-12,1.866e-12,         ,         ,         ,         ,52.86570833333334,-28.032308333333333,0.52,ECDFS,CSC2.1,1.415e-14,CSC2.1
2CXO J033128.3-273548, 03 31 28.37,-27 35 47.88,1.11,0.84,147.2,5.71,                TRUE,FALSE,FALSE,FALSE,5.198e-15,3.979e-15,6.418e-15,         ,         ,         ,5.506e-15,4.265e-15,6.746e-15,         ,         ,5.852e-15,4.897e-15,6.806e-15,4.785e-15,3.589e-15,5.919e-15,7.208e-16,6.042e-15,5.000e-15,7.014e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,101.2627,5.002e-15,3.769e-15,6.161e-15,8.100e-16,6.214e-16,9.875e-16,5.493e-16,3.363e-16,7.511e-16,0.000e+00,0.000e+00,4.653e-16,         ,         ,         ,5.529e-16,8.886e-16,5.756e-16,3.597e-16,7.914e-16,0.000e+00,0.000e+00,4.684e-16,         ,         ,         ,         ,52.86820833333333,-27.596633333333333,1.11,ECDFS,CSC2.1,6.042e-15,CSC2.1
2CXO J033128.3-273928, 03 31 28.35,-27 39 28.07,1.4,0.88,133.6,3.18,                TRUE,FALSE,FALSE,FALSE,5.360e-16,1.624e-16,9.095e-16,         ,         ,         ,5.683e-16,1.737e-16,9.472e-16,         ,         ,1.569e-16,0.000e+00,3.138e-16,0.000e+00,0.000e+00,2.255e-16,1.456e-16,1.677e-16,0.000e+00,3.354e-16,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,23.42792,0.000e+00,0.000e+00,1.473e-16,1.550e-16,7.750e-17,2.290e-16,1.957e-16,8.947e-17,3.019e-16,0.000e+00,0.000e+00,3.135e-16,         ,         ,         ,7.281e-17,2.184e-16,1.950e-16,8.124e-17,3.033e-16,0.000e+00,0.000e+00,4.875e-16,         ,         ,         ,         ,52.868125,-27.65779722222222,1.4,ECDFS,CSC2.1,1.677e-16,CSC2.1
2CXO J033128.7-275858, 03 31 28.73,-27 58 58.90,0.92,0.69,15.2,3.15,                TRUE, TRUE,FALSE,FALSE,5.737e-16,1.481e-16,9.994e-16,         ,         ,         ,6.402e-16,3.041e-16,9.603e-16,         ,         ,9.475e-16,4.616e-16,1.409e-15,8.517e-16,3.650e-16,1.338e-15,0.000e+00,9.308e-16,6.099e-16,1.252e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,34.48583,3.604e-16,6.007e-17,6.488e-16,6.938e-17,2.402e-17,1.121e-16,2.336e-16,1.437e-16,3.234e-16,         ,         ,         ,         ,         ,         ,0.000e+00,7.180e-17,0.000e+00,0.000e+00,6.433e-17,8.530e-13,4.931e-13,1.213e-12,         ,         ,         ,         ,52.869708333333335,-27.983027777777775,0.92,ECDFS,CSC2.1,9.308e-16,CSC2.1
2CXO J033128.9-275951, 03 31 28.92,-27 59 51.46,0.7,0.48,16.7,6.08,                TRUE,FALSE,FALSE,FALSE,2.664e-15,2.096e-15,3.232e-15,         ,         ,         ,2.477e-15,1.948e-15,3.005e-15,         ,         ,1.871e-15,1.497e-15,2.245e-15,1.126e-15,7.040e-16,1.549e-15,5.328e-16,1.791e-15,1.428e-15,2.131e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,105.2958,1.053e-15,6.581e-16,1.429e-15,4.829e-16,3.799e-16,5.859e-16,2.518e-16,1.568e-16,3.468e-16,0.000e+00,0.000e+00,1.606e-16,         ,         ,         ,3.958e-16,6.622e-16,2.565e-16,1.509e-16,3.570e-16,0.000e+00,0.000e+00,2.800e-16,         ,         ,         ,         ,52.87049999999999,-27.99762777777778,0.7,ECDFS,CSC2.1,1.791e-15,CSC2.1
2CXO J033130.0-275602, 03 31 30.06,-27 56 02.76,1.61,0.99,39.2,2.39,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,2.765e-16,         ,         ,         ,0.000e+00,0.000e+00,3.163e-16,         ,         ,3.301e-16,1.401e-16,5.202e-16,0.000e+00,0.000e+00,8.601e-16,1.520e-16,3.614e-16,1.668e-16,5.560e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,14.97306,0.000e+00,0.000e+00,4.050e-17,1.269e-16,7.335e-17,1.805e-16,2.138e-16,1.095e-16,3.128e-16,0.000e+00,0.000e+00,1.623e-16,         ,         ,         ,8.184e-17,2.221e-16,2.230e-16,1.049e-16,3.410e-16,0.000e+00,0.000e+00,2.889e-16,         ,         ,         ,         ,52.87525,-27.9341,1.61,ECDFS,CSC2.1,3.614e-16,CSC2.1
2CXO J033130.0-280325, 03 31 30.10,-28 03 25.95,1.14,1.07,59.1,3.18,                TRUE,FALSE,FALSE,FALSE,5.023e-15,3.551e-15,6.408e-15,         ,         ,         ,1.347e-15,6.093e-16,2.085e-15,         ,         ,4.064e-15,2.893e-15,5.166e-15,4.079e-15,2.580e-15,5.577e-15,4.902e-16,1.773e-15,1.116e-15,2.429e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,33.76063,1.013e-15,3.184e-16,1.708e-15,3.153e-16,2.120e-16,4.186e-16,0.000e+00,0.000e+00,1.302e-16,9.315e-16,0.000e+00,2.726e-15,         ,         ,         ,3.215e-16,6.510e-16,3.298e-16,4.497e-17,5.996e-16,0.000e+00,0.000e+00,1.868e-15,         ,         ,         ,         ,52.875416666666666,-28.057208333333335,1.14,ECDFS,CSC2.1,1.773e-15,CSC2.1
2CXO J033130.5-275143, 03 31 30.59,-27 51 43.82,0.62,0.52,61.0,9.22,                TRUE,FALSE,FALSE,FALSE,8.249e-15,7.136e-15,9.362e-15,         ,         ,         ,7.235e-15,6.258e-15,8.146e-15,         ,         ,7.438e-15,6.613e-15,8.264e-15,5.042e-15,4.059e-15,5.965e-15,1.299e-15,6.698e-15,5.949e-15,7.396e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,290.839,4.408e-15,3.601e-15,5.214e-15,9.679e-16,8.329e-16,1.094e-15,1.087e-15,8.608e-16,1.312e-15,0.000e+00,0.000e+00,3.899e-16,         ,         ,         ,1.093e-15,1.492e-15,9.975e-16,7.652e-16,1.230e-15,0.000e+00,0.000e+00,8.986e-16,         ,         ,         ,         ,52.87745833333333,-27.862172222222224,0.62,ECDFS,CSC2.1,6.698e-15,CSC2.1
